order_id,product_id,customer_id,order_history,delivery_preference,locations,returns/refunds
ORD002265,PROD1265,CUST93012,32,Same-Day,Suburban,Yes
ORD000866,PROD7284,CUST33515,27,Express,Urban,No
ORD013460,PROD5629,CUST38565,14,Same-Day,Rural,No
ORD013811,PROD6566,CUST20284,45,Standard,Suburban,No
ORD001207,PROD7022,CUST67683,27,Same-Day,Urban,No
ORD013692,PROD3048,CUST54818,32,Same-Day,Urban,No
ORD000541,PROD3704,CUST82971,1,Same-Day,Suburban,No
ORD005290,PROD9530,CUST58706,10,Standard,Suburban,No
ORD011408,PROD2213,CUST39601,17,Standard,Rural,No
ORD008531,PROD6209,CUST32143,7,Standard,Suburban,No
ORD008500,PROD2734,CUST14626,41,Express,Rural,No
ORD010246,PROD8033,CUST76877,14,Express,Suburban,No
ORD013849,PROD8505,CUST39932,5,Express,Suburban,No
ORD008719,PROD3759,CUST59109,17,Same-Day,Rural,No
ORD008096,PROD6944,CUST96116,41,Standard,Urban,No
ORD007141,PROD7466,CUST30403,35,Express,Rural,No
ORD002523,PROD9796,CUST20261,6,Express,Rural,No
ORD004929,PROD2753,CUST63894,32,Express,Urban,No
ORD000155,PROD5342,CUST74227,10,Express,Rural,No
ORD001290,PROD2275,CUST34450,36,Express,Rural,No
ORD010880,PROD2576,CUST68098,32,Express,Suburban,No
ORD000761,PROD4241,CUST16079,46,Same-Day,Urban,No
ORD011925,PROD8367,CUST26043,8,Express,Rural,No
ORD012318,PROD5725,CUST26006,37,Standard,Suburban,No
ORD002464,PROD4203,CUST57480,38,Express,Suburban,No
ORD013083,PROD7577,CUST38716,43,Same-Day,Urban,No
ORD000555,PROD7211,CUST68896,10,Express,Rural,No
ORD014568,PROD3536,CUST63636,4,Express,Suburban,No
ORD014560,PROD8401,CUST42795,24,Express,Suburban,No
ORD012707,PROD8549,CUST40200,46,Express,Rural,No
ORD009026,PROD9830,CUST21474,17,Same-Day,Urban,No
ORD010838,PROD3607,CUST37269,19,Standard,Urban,No
ORD006355,PROD9686,CUST54518,19,Standard,Suburban,No
ORD001338,PROD6295,CUST14545,37,Same-Day,Rural,No
ORD003147,PROD9231,CUST99596,1,Standard,Suburban,No
ORD011280,PROD7858,CUST70344,17,Express,Urban,No
ORD002014,PROD5215,CUST61323,22,Same-Day,Rural,No
ORD000145,PROD4946,CUST69006,33,Standard,Rural,No
ORD003443,PROD7671,CUST72061,4,Express,Suburban,No
ORD014997,PROD3211,CUST48624,48,Express,Rural,No
ORD014787,PROD9110,CUST98084,1,Express,Rural,No
ORD001398,PROD3463,CUST88393,3,Same-Day,Urban,No
ORD004600,PROD9470,CUST25458,27,Standard,Rural,No
ORD003976,PROD9418,CUST14978,34,Express,Urban,No
ORD014703,PROD7837,CUST88692,14,Express,Suburban,No
ORD004916,PROD5638,CUST59204,11,Same-Day,Rural,No
ORD000824,PROD9431,CUST68761,13,Standard,Urban,No
ORD011734,PROD2687,CUST54470,22,Same-Day,Suburban,No
ORD009301,PROD8852,CUST71176,42,Same-Day,Suburban,No
ORD011293,PROD7358,CUST31613,32,Same-Day,Urban,No
ORD001042,PROD4830,CUST16672,7,Express,Suburban,No
ORD009448,PROD1358,CUST88388,44,Express,Urban,No
ORD011204,PROD5765,CUST21208,22,Express,Suburban,Yes
ORD004076,PROD7357,CUST81054,20,Same-Day,Rural,No
ORD008568,PROD7797,CUST50215,5,Same-Day,Urban,No
ORD004445,PROD6785,CUST84758,21,Standard,Urban,Yes
ORD014121,PROD6147,CUST64819,45,Same-Day,Suburban,No
ORD007988,PROD8314,CUST37324,33,Express,Suburban,No
ORD002029,PROD3303,CUST45309,40,Standard,Urban,No
ORD009342,PROD8031,CUST10557,25,Express,Suburban,No
ORD000459,PROD4185,CUST40762,34,Express,Suburban,No
ORD004299,PROD1305,CUST96127,39,Express,Urban,No
ORD008094,PROD4018,CUST21713,30,Express,Suburban,No
ORD005778,PROD3327,CUST83673,42,Same-Day,Urban,No
ORD007309,PROD2253,CUST84427,17,Express,Urban,Yes
ORD001618,PROD6372,CUST95838,12,Standard,Suburban,No
ORD009827,PROD9227,CUST39691,2,Express,Urban,No
ORD004065,PROD6434,CUST71006,17,Standard,Urban,Yes
ORD010751,PROD7401,CUST74201,35,Express,Rural,No
ORD007133,PROD8715,CUST77426,28,Express,Rural,No
ORD003339,PROD8303,CUST56912,32,Express,Rural,No
ORD006846,PROD9138,CUST12830,44,Express,Suburban,No
ORD010745,PROD4347,CUST76874,40,Standard,Rural,No
ORD011853,PROD3772,CUST74937,39,Express,Rural,No
ORD009883,PROD5194,CUST42512,26,Express,Rural,No
ORD006518,PROD6927,CUST43226,27,Standard,Rural,No
ORD007609,PROD4868,CUST78950,41,Same-Day,Rural,No
ORD006602,PROD3053,CUST32156,23,Express,Suburban,No
ORD006630,PROD6759,CUST53393,33,Standard,Suburban,No
ORD014070,PROD8324,CUST93441,34,Same-Day,Suburban,No
ORD008432,PROD4969,CUST63435,19,Express,Suburban,No
ORD002570,PROD5919,CUST75925,21,Same-Day,Suburban,No
ORD010816,PROD6764,CUST94976,46,Standard,Suburban,No
ORD005920,PROD4027,CUST36468,40,Express,Suburban,No
ORD013938,PROD9880,CUST68068,5,Standard,Rural,No
ORD006662,PROD7948,CUST38319,46,Standard,Rural,No
ORD003931,PROD1414,CUST96853,48,Standard,Suburban,No
ORD006255,PROD3271,CUST78209,42,Same-Day,Suburban,No
ORD011054,PROD7101,CUST25484,40,Standard,Suburban,No
ORD013294,PROD9771,CUST57987,25,Standard,Rural,No
ORD009692,PROD1046,CUST48478,9,Express,Suburban,No
ORD000613,PROD2729,CUST48610,49,Standard,Rural,No
ORD001900,PROD6139,CUST91967,36,Express,Suburban,No
ORD001473,PROD5670,CUST13361,43,Standard,Rural,No
ORD013801,PROD8813,CUST24947,35,Standard,Rural,No
ORD008342,PROD9789,CUST27225,16,Express,Rural,No
ORD013071,PROD4972,CUST40804,2,Express,Suburban,No
ORD010073,PROD7243,CUST64914,39,Express,Urban,No
ORD012462,PROD3553,CUST76576,32,Express,Urban,No
ORD007274,PROD7358,CUST60476,17,Express,Suburban,No
ORD011582,PROD5329,CUST35063,6,Express,Rural,No
ORD004172,PROD8583,CUST59610,19,Standard,Urban,Yes
ORD014980,PROD8578,CUST54903,38,Same-Day,Urban,Yes
ORD012795,PROD3675,CUST17559,2,Express,Suburban,No
ORD005477,PROD6536,CUST17197,13,Express,Urban,No
ORD006160,PROD7865,CUST86078,26,Standard,Rural,No
ORD011533,PROD7125,CUST83795,13,Express,Suburban,No
ORD013699,PROD8410,CUST56969,19,Express,Rural,No
ORD010295,PROD6206,CUST90196,37,Standard,Rural,No
ORD012372,PROD8572,CUST86005,10,Standard,Rural,No
ORD009073,PROD5910,CUST20796,29,Standard,Suburban,No
ORD008962,PROD6934,CUST59252,1,Same-Day,Rural,No
ORD010346,PROD1479,CUST62321,2,Express,Suburban,No
ORD007891,PROD7069,CUST79835,47,Same-Day,Rural,No
ORD003560,PROD8713,CUST33217,7,Express,Suburban,No
ORD010775,PROD5751,CUST50530,40,Same-Day,Suburban,No
ORD004717,PROD8239,CUST44468,39,Same-Day,Urban,No
ORD005081,PROD9221,CUST46467,49,Standard,Urban,No
ORD006489,PROD3243,CUST92341,40,Standard,Urban,No
ORD006127,PROD4409,CUST40015,49,Standard,Urban,No
ORD006100,PROD3079,CUST30584,34,Express,Rural,No
ORD013558,PROD3603,CUST34396,11,Express,Urban,No
ORD008686,PROD5281,CUST74002,7,Same-Day,Urban,No
ORD004289,PROD3207,CUST48348,1,Express,Rural,No
ORD012824,PROD4434,CUST11041,11,Same-Day,Suburban,No
ORD001586,PROD8756,CUST16264,8,Standard,Urban,No
ORD000242,PROD8973,CUST99356,28,Standard,Suburban,No
ORD014532,PROD6527,CUST68714,22,Same-Day,Urban,Yes
ORD014922,PROD5176,CUST40703,10,Standard,Suburban,No
ORD011106,PROD3663,CUST99511,13,Same-Day,Rural,Yes
ORD006947,PROD7668,CUST37057,11,Same-Day,Rural,No
ORD001085,PROD7523,CUST15129,25,Same-Day,Urban,No
ORD006828,PROD1612,CUST45065,33,Standard,Suburban,No
ORD007448,PROD3839,CUST83998,46,Standard,Rural,Yes
ORD003006,PROD7164,CUST81762,9,Express,Urban,Yes
ORD008037,PROD4983,CUST20271,30,Same-Day,Suburban,No
ORD001762,PROD5012,CUST64626,22,Standard,Urban,No
ORD008734,PROD4244,CUST88327,10,Standard,Urban,No
ORD007951,PROD9723,CUST67979,8,Standard,Suburban,No
ORD000841,PROD8178,CUST83097,43,Express,Suburban,No
ORD005706,PROD1133,CUST43341,46,Standard,Suburban,No
ORD007569,PROD4232,CUST23606,9,Express,Rural,No
ORD011109,PROD4903,CUST82370,27,Standard,Rural,No
ORD014613,PROD7575,CUST20323,33,Express,Suburban,No
ORD004168,PROD6889,CUST45426,47,Same-Day,Urban,No
ORD010780,PROD5508,CUST26197,16,Express,Suburban,No
ORD000906,PROD2644,CUST26132,43,Standard,Suburban,No
ORD013648,PROD1096,CUST20830,44,Same-Day,Rural,No
ORD005259,PROD7348,CUST51267,8,Express,Rural,Yes
ORD006428,PROD8306,CUST81470,34,Same-Day,Rural,No
ORD006507,PROD3034,CUST30409,8,Same-Day,Suburban,No
ORD000986,PROD1359,CUST24959,32,Standard,Rural,No
ORD007611,PROD4831,CUST62802,35,Same-Day,Rural,No
ORD001257,PROD5640,CUST95482,8,Standard,Suburban,No
ORD011949,PROD4054,CUST60477,49,Standard,Suburban,No
ORD000943,PROD5806,CUST78065,22,Standard,Suburban,Yes
ORD006906,PROD5919,CUST90339,36,Express,Suburban,No
ORD007335,PROD8371,CUST73445,30,Same-Day,Suburban,No
ORD006961,PROD4900,CUST41471,8,Standard,Suburban,No
ORD005469,PROD2865,CUST79578,19,Same-Day,Urban,No
ORD010268,PROD5019,CUST43845,31,Express,Urban,No
ORD007198,PROD2843,CUST95885,31,Express,Urban,No
ORD011066,PROD7294,CUST84120,23,Same-Day,Urban,No
ORD010818,PROD8528,CUST16905,11,Express,Suburban,No
ORD006439,PROD2369,CUST61838,22,Standard,Urban,No
ORD007100,PROD8066,CUST64179,29,Same-Day,Rural,Yes
ORD012339,PROD3727,CUST65883,16,Express,Urban,No
ORD004362,PROD4096,CUST96726,6,Express,Rural,No
ORD005564,PROD6257,CUST42693,26,Standard,Urban,No
ORD009512,PROD1170,CUST40918,12,Same-Day,Urban,No
ORD012619,PROD8732,CUST55511,4,Same-Day,Suburban,No
ORD011158,PROD4812,CUST92326,27,Standard,Urban,No
ORD013537,PROD6074,CUST65099,40,Same-Day,Suburban,No
ORD005880,PROD8074,CUST38106,44,Same-Day,Suburban,No
ORD014053,PROD1212,CUST96670,6,Standard,Suburban,Yes
ORD012018,PROD5936,CUST11904,7,Same-Day,Suburban,No
ORD004571,PROD6621,CUST17687,41,Same-Day,Urban,No
ORD012847,PROD6904,CUST92023,40,Same-Day,Suburban,Yes
ORD006469,PROD3683,CUST14981,26,Same-Day,Urban,No
ORD011025,PROD9907,CUST49838,6,Same-Day,Rural,Yes
ORD004698,PROD8801,CUST10067,28,Express,Rural,No
ORD008834,PROD8648,CUST46631,41,Standard,Urban,No
ORD013179,PROD6636,CUST14013,1,Standard,Suburban,No
ORD007559,PROD5583,CUST30014,9,Express,Rural,No
ORD003450,PROD2075,CUST59125,42,Same-Day,Suburban,No
ORD004728,PROD6634,CUST97790,31,Express,Urban,No
ORD004874,PROD7189,CUST13681,34,Standard,Suburban,No
ORD011198,PROD8711,CUST52350,46,Express,Rural,No
ORD014299,PROD1202,CUST98444,34,Express,Suburban,No
ORD007535,PROD8251,CUST15339,30,Same-Day,Urban,No
ORD011588,PROD4641,CUST82591,2,Standard,Urban,Yes
ORD005434,PROD6185,CUST72739,1,Express,Urban,Yes
ORD014536,PROD6289,CUST66639,5,Standard,Suburban,No
ORD003128,PROD7750,CUST51862,18,Same-Day,Suburban,No
ORD013233,PROD7629,CUST46858,32,Same-Day,Suburban,No
ORD014031,PROD4731,CUST63361,46,Standard,Urban,No
ORD010938,PROD1528,CUST24415,24,Standard,Suburban,Yes
ORD010846,PROD4876,CUST67877,46,Same-Day,Suburban,No
ORD005848,PROD3740,CUST83191,23,Same-Day,Rural,No
ORD004578,PROD7099,CUST41424,26,Same-Day,Suburban,No
ORD004681,PROD5300,CUST36064,9,Express,Rural,No
ORD005983,PROD1054,CUST45362,32,Same-Day,Suburban,No
ORD012941,PROD2553,CUST24040,20,Express,Suburban,No
ORD001651,PROD7095,CUST40196,14,Express,Urban,No
ORD002452,PROD2036,CUST23910,6,Standard,Urban,No
ORD014723,PROD8689,CUST66149,39,Same-Day,Suburban,No
ORD004798,PROD1519,CUST75574,17,Same-Day,Rural,Yes
ORD002801,PROD2975,CUST78369,40,Standard,Suburban,No
ORD011961,PROD3600,CUST57872,33,Express,Urban,No
ORD013807,PROD8329,CUST39714,48,Standard,Suburban,No
ORD005216,PROD3270,CUST15330,34,Express,Urban,No
ORD001899,PROD8225,CUST60617,17,Standard,Urban,No
ORD014911,PROD7371,CUST46069,34,Express,Suburban,No
ORD008275,PROD7843,CUST85025,4,Same-Day,Urban,No
ORD002723,PROD3396,CUST27911,9,Standard,Suburban,No
ORD007719,PROD1750,CUST81050,18,Express,Rural,No
ORD005603,PROD2410,CUST87023,20,Standard,Suburban,No
ORD002605,PROD4228,CUST90132,10,Standard,Suburban,No
ORD000601,PROD2983,CUST59645,45,Express,Rural,No
ORD006661,PROD7219,CUST71173,7,Express,Urban,No
ORD013184,PROD1783,CUST65535,17,Standard,Urban,No
ORD004522,PROD3555,CUST71214,17,Same-Day,Suburban,No
ORD009335,PROD9376,CUST22297,14,Same-Day,Suburban,No
ORD010408,PROD8989,CUST55964,38,Same-Day,Urban,No
ORD001613,PROD9937,CUST50708,25,Same-Day,Suburban,No
ORD014517,PROD9033,CUST82424,33,Same-Day,Suburban,Yes
ORD009336,PROD4061,CUST60874,4,Standard,Suburban,No
ORD002190,PROD6642,CUST71290,14,Same-Day,Rural,Yes
ORD013786,PROD9721,CUST63051,19,Same-Day,Urban,No
ORD014947,PROD5180,CUST61789,44,Standard,Suburban,No
ORD007757,PROD6199,CUST61432,20,Standard,Rural,No
ORD009492,PROD5550,CUST54575,14,Express,Urban,No
ORD012745,PROD8060,CUST70791,10,Same-Day,Suburban,No
ORD014717,PROD6048,CUST67514,14,Express,Urban,No
ORD010680,PROD8240,CUST39381,9,Standard,Urban,No
ORD010323,PROD1640,CUST63765,37,Standard,Rural,No
ORD001518,PROD5720,CUST16468,3,Express,Urban,No
ORD002015,PROD4050,CUST83704,13,Standard,Urban,No
ORD011400,PROD2218,CUST55998,12,Same-Day,Rural,No
ORD007170,PROD9470,CUST31742,42,Express,Suburban,No
ORD004205,PROD9362,CUST84016,18,Standard,Suburban,No
ORD007384,PROD3721,CUST47706,49,Same-Day,Suburban,No
ORD014318,PROD1819,CUST93502,44,Standard,Suburban,No
ORD003391,PROD9514,CUST21334,10,Express,Rural,No
ORD005575,PROD3580,CUST54985,23,Same-Day,Rural,Yes
ORD013439,PROD5034,CUST65498,19,Express,Urban,Yes
ORD005830,PROD8317,CUST81161,14,Same-Day,Rural,No
ORD001583,PROD9444,CUST45064,41,Same-Day,Urban,No
ORD012694,PROD9700,CUST30520,47,Same-Day,Rural,No
ORD003901,PROD6617,CUST86613,38,Standard,Rural,No
ORD004232,PROD6918,CUST32314,44,Express,Rural,No
ORD003260,PROD3725,CUST74969,31,Same-Day,Rural,No
ORD008147,PROD6209,CUST81300,23,Standard,Suburban,No
ORD008126,PROD7208,CUST67614,33,Express,Urban,No
ORD014957,PROD6105,CUST73708,8,Same-Day,Suburban,No
ORD009397,PROD4028,CUST49337,10,Express,Urban,No
ORD000955,PROD7267,CUST47014,9,Same-Day,Rural,No
ORD005524,PROD2838,CUST47261,38,Same-Day,Suburban,No
ORD010552,PROD9039,CUST60216,46,Standard,Rural,No
ORD003625,PROD6279,CUST95298,30,Same-Day,Suburban,No
ORD014448,PROD6486,CUST67188,37,Same-Day,Urban,Yes
ORD002350,PROD2354,CUST85709,9,Same-Day,Urban,No
ORD011190,PROD5638,CUST74803,45,Express,Rural,No
ORD010410,PROD6577,CUST37288,6,Same-Day,Suburban,No
ORD000926,PROD9864,CUST26357,48,Standard,Urban,No
ORD011475,PROD7522,CUST60077,27,Express,Urban,No
ORD000521,PROD1320,CUST18998,13,Same-Day,Suburban,No
ORD007222,PROD7458,CUST53511,15,Same-Day,Urban,No
ORD001428,PROD5846,CUST13472,24,Express,Rural,No
ORD014837,PROD3815,CUST94889,25,Same-Day,Urban,No
ORD014185,PROD9137,CUST11905,27,Standard,Suburban,No
ORD010457,PROD9227,CUST61237,8,Same-Day,Rural,No
ORD008628,PROD1324,CUST85918,24,Express,Urban,No
ORD007570,PROD5940,CUST81229,31,Standard,Urban,No
ORD004011,PROD6724,CUST18138,1,Standard,Urban,No
ORD010535,PROD9000,CUST33550,44,Standard,Rural,No
ORD011097,PROD1935,CUST11744,29,Same-Day,Urban,No
ORD013086,PROD4372,CUST88637,25,Same-Day,Urban,No
ORD007943,PROD9119,CUST35401,42,Standard,Suburban,No
ORD009174,PROD2424,CUST19141,45,Same-Day,Urban,Yes
ORD010471,PROD4103,CUST11704,32,Express,Suburban,No
ORD005222,PROD3215,CUST51733,45,Same-Day,Urban,No
ORD012276,PROD8070,CUST53875,46,Express,Suburban,No
ORD012807,PROD8273,CUST52409,37,Same-Day,Rural,No
ORD006883,PROD7591,CUST52357,48,Standard,Urban,No
ORD011424,PROD8702,CUST47094,41,Standard,Rural,No
ORD013981,PROD7069,CUST77744,4,Same-Day,Suburban,Yes
ORD001399,PROD6461,CUST54267,7,Standard,Rural,No
ORD002338,PROD4700,CUST51001,10,Express,Suburban,No
ORD007192,PROD1668,CUST17386,10,Same-Day,Rural,No
ORD009596,PROD3016,CUST65182,13,Same-Day,Suburban,No
ORD004302,PROD4548,CUST57819,46,Same-Day,Urban,No
ORD008256,PROD7647,CUST83059,33,Same-Day,Urban,No
ORD008856,PROD3224,CUST31133,40,Standard,Urban,No
ORD005828,PROD3860,CUST47610,10,Express,Urban,No
ORD008974,PROD2922,CUST75437,42,Standard,Suburban,No
ORD012967,PROD1558,CUST92247,21,Express,Urban,No
ORD013795,PROD2590,CUST67799,21,Standard,Suburban,Yes
ORD000151,PROD3060,CUST51482,37,Standard,Urban,No
ORD006574,PROD4622,CUST59681,40,Standard,Rural,No
ORD012969,PROD3652,CUST14597,27,Standard,Rural,No
ORD001845,PROD2584,CUST11323,46,Express,Rural,No
ORD007062,PROD2382,CUST97240,3,Standard,Suburban,No
ORD002120,PROD7887,CUST62624,46,Standard,Rural,No
ORD011657,PROD9518,CUST87899,31,Express,Rural,No
ORD012135,PROD8614,CUST36382,11,Express,Urban,No
ORD008300,PROD7404,CUST19733,3,Same-Day,Rural,No
ORD011403,PROD9307,CUST58292,45,Standard,Rural,No
ORD002994,PROD9954,CUST92077,1,Same-Day,Urban,No
ORD010513,PROD4909,CUST65119,29,Standard,Rural,No
ORD011687,PROD7082,CUST86303,24,Express,Rural,No
ORD000675,PROD5118,CUST23191,13,Standard,Urban,No
ORD014731,PROD5122,CUST25362,35,Same-Day,Suburban,No
ORD010087,PROD5384,CUST29695,31,Standard,Suburban,No
ORD004306,PROD3794,CUST51590,48,Standard,Suburban,No
ORD012681,PROD2212,CUST20682,19,Express,Urban,Yes
ORD014760,PROD3841,CUST36920,7,Express,Urban,No
ORD010283,PROD4811,CUST32014,33,Same-Day,Urban,No
ORD005886,PROD5183,CUST99604,39,Standard,Suburban,No
ORD002401,PROD7227,CUST56149,24,Standard,Suburban,No
ORD002766,PROD3035,CUST98099,12,Standard,Rural,No
ORD000236,PROD1035,CUST90750,42,Same-Day,Urban,No
ORD014954,PROD4047,CUST93353,47,Same-Day,Suburban,Yes
ORD013707,PROD3180,CUST68416,47,Express,Suburban,No
ORD012182,PROD6350,CUST73462,8,Standard,Suburban,Yes
ORD003996,PROD6866,CUST48895,15,Express,Rural,No
ORD009810,PROD2527,CUST41582,33,Same-Day,Suburban,No
ORD013996,PROD7606,CUST83547,23,Express,Urban,No
ORD007954,PROD1084,CUST43897,15,Same-Day,Urban,No
ORD000043,PROD7201,CUST91991,41,Standard,Rural,No
ORD000850,PROD2527,CUST31379,9,Express,Urban,No
ORD012374,PROD1112,CUST79413,33,Express,Urban,No
ORD009822,PROD2595,CUST65770,45,Same-Day,Rural,No
ORD005710,PROD5819,CUST81039,30,Express,Urban,No
ORD001533,PROD3352,CUST96204,3,Standard,Suburban,Yes
ORD012644,PROD5829,CUST93328,5,Standard,Rural,No
ORD011318,PROD1127,CUST14279,19,Express,Suburban,No
ORD009877,PROD2461,CUST49619,35,Same-Day,Suburban,Yes
ORD003008,PROD2703,CUST22974,32,Standard,Rural,No
ORD008081,PROD9125,CUST15258,35,Same-Day,Urban,No
ORD014693,PROD9348,CUST24606,28,Same-Day,Rural,No
ORD014976,PROD5408,CUST73117,38,Express,Suburban,No
ORD002694,PROD8193,CUST53460,41,Standard,Suburban,No
ORD001110,PROD3858,CUST66756,18,Express,Suburban,Yes
ORD010419,PROD2731,CUST84002,40,Standard,Urban,No
ORD011556,PROD7190,CUST97994,44,Express,Suburban,Yes
ORD008729,PROD3795,CUST71947,9,Express,Suburban,No
ORD005958,PROD2692,CUST94990,22,Same-Day,Rural,No
ORD014596,PROD1336,CUST97942,28,Same-Day,Rural,No
ORD013777,PROD3870,CUST59747,46,Same-Day,Rural,No
ORD005818,PROD9283,CUST44634,32,Express,Suburban,Yes
ORD001488,PROD7495,CUST97088,46,Express,Urban,No
ORD008354,PROD6084,CUST76842,48,Express,Suburban,No
ORD011457,PROD9903,CUST39624,46,Same-Day,Rural,No
ORD004525,PROD2285,CUST59299,23,Express,Suburban,No
ORD005711,PROD2022,CUST10365,22,Standard,Rural,No
ORD008195,PROD7129,CUST88231,27,Same-Day,Urban,No
ORD012901,PROD1761,CUST42740,11,Express,Urban,No
ORD003949,PROD2679,CUST97269,48,Standard,Urban,Yes
ORD000936,PROD8269,CUST93869,21,Express,Suburban,No
ORD009683,PROD4770,CUST50710,1,Standard,Rural,Yes
ORD000400,PROD4114,CUST68752,15,Same-Day,Urban,No
ORD009176,PROD7660,CUST90032,37,Standard,Urban,No
ORD001587,PROD5150,CUST77813,9,Express,Suburban,No
ORD001785,PROD4960,CUST18068,15,Same-Day,Rural,No
ORD008918,PROD7171,CUST56308,22,Express,Urban,No
ORD011622,PROD3315,CUST49805,46,Express,Urban,No
ORD008781,PROD7074,CUST12655,4,Standard,Urban,No
ORD003492,PROD4688,CUST47761,21,Same-Day,Urban,No
ORD013633,PROD6202,CUST68795,6,Same-Day,Urban,No
ORD006813,PROD6755,CUST81252,4,Same-Day,Urban,No
ORD013495,PROD7306,CUST54313,40,Same-Day,Rural,Yes
ORD007478,PROD1764,CUST33517,47,Standard,Rural,No
ORD000859,PROD5479,CUST72350,5,Express,Urban,No
ORD003846,PROD6952,CUST55189,8,Express,Rural,Yes
ORD007104,PROD4102,CUST52100,29,Express,Suburban,No
ORD006686,PROD8273,CUST97847,10,Express,Rural,No
ORD002805,PROD2160,CUST17420,17,Express,Urban,No
ORD007923,PROD3087,CUST63919,25,Express,Suburban,No
ORD009898,PROD7122,CUST33504,10,Same-Day,Suburban,No
ORD013163,PROD9564,CUST20488,30,Express,Urban,No
ORD001557,PROD6850,CUST48186,14,Standard,Suburban,No
ORD001002,PROD8222,CUST94196,39,Express,Rural,No
ORD011277,PROD1254,CUST69830,43,Express,Suburban,No
ORD008225,PROD6883,CUST78990,33,Express,Urban,No
ORD010006,PROD5305,CUST62301,17,Standard,Urban,No
ORD000005,PROD4657,CUST33501,37,Same-Day,Urban,No
ORD007598,PROD5255,CUST74446,13,Same-Day,Rural,Yes
ORD006268,PROD5420,CUST55932,46,Same-Day,Suburban,Yes
ORD013835,PROD9526,CUST20607,20,Same-Day,Rural,No
ORD008756,PROD5534,CUST24863,37,Express,Rural,No
ORD011572,PROD6114,CUST11130,48,Same-Day,Rural,No
ORD008930,PROD1353,CUST55065,23,Standard,Suburban,No
ORD002538,PROD9366,CUST75447,41,Same-Day,Suburban,No
ORD003023,PROD8511,CUST97136,7,Express,Rural,Yes
ORD011143,PROD2303,CUST87004,43,Express,Suburban,No
ORD004305,PROD8891,CUST20647,20,Express,Suburban,No
ORD001378,PROD5059,CUST42453,39,Express,Urban,No
ORD004146,PROD3100,CUST90792,34,Standard,Suburban,No
ORD013260,PROD4538,CUST28870,7,Express,Urban,No
ORD006521,PROD5225,CUST32584,45,Express,Suburban,No
ORD006946,PROD2041,CUST41038,43,Standard,Suburban,No
ORD002374,PROD3661,CUST83304,6,Express,Rural,No
ORD004118,PROD9970,CUST67683,41,Express,Suburban,No
ORD006346,PROD2031,CUST23146,34,Same-Day,Suburban,No
ORD006564,PROD5610,CUST43112,43,Same-Day,Suburban,No
ORD007563,PROD8310,CUST59474,21,Express,Suburban,Yes
ORD000051,PROD5741,CUST69773,34,Express,Suburban,No
ORD003358,PROD7858,CUST36147,20,Express,Rural,No
ORD001652,PROD8273,CUST50184,48,Standard,Suburban,No
ORD005559,PROD9529,CUST18492,31,Same-Day,Rural,No
ORD013487,PROD9893,CUST30286,29,Express,Rural,No
ORD012492,PROD4318,CUST90944,26,Express,Urban,No
ORD001369,PROD3471,CUST97778,48,Same-Day,Urban,No
ORD012935,PROD4593,CUST74934,43,Express,Urban,Yes
ORD004939,PROD7002,CUST68113,10,Standard,Urban,No
ORD002527,PROD6816,CUST89232,9,Standard,Suburban,No
ORD013440,PROD6991,CUST78136,15,Standard,Urban,No
ORD009045,PROD9292,CUST22138,37,Express,Urban,No
ORD010922,PROD2113,CUST96293,19,Same-Day,Suburban,No
ORD007364,PROD4126,CUST50792,14,Standard,Urban,No
