order_id,product_id,warehouse_location,stock_availability,order_qty,timestamp,reorder_level,weights,size
ORD014148,PROD8318,Chennai,64,13,12-01-2024 10:14,157,6.29,Medium
ORD010359,PROD9807,Chennai,384,12,12-01-2024 10:17,39,7.15,Large
ORD009751,PROD1178,Delhi,372,3,12-01-2024 10:27,59,5.07,Medium
ORD002971,PROD1862,Kolkata,493,18,12-01-2024 10:36,31,7.42,Small
ORD004596,PROD3893,Hyderabad,349,11,12-01-2024 10:37,59,9.1,Large
ORD009449,PROD3735,Bangalore,184,9,12-01-2024 11:01,128,6.62,Small
ORD010762,PROD3018,Chennai,213,4,12-01-2024 11:19,159,5.86,Medium
ORD000578,PROD3496,Delhi,349,1,12-01-2024 11:35,126,4.95,Medium
ORD011738,PROD5307,Delhi,215,18,12-01-2024 11:41,124,6.2,Small
ORD003110,PROD8096,Mumbai,108,18,12-01-2024 11:43,112,4.2,Small
ORD011222,PROD9982,Hyderabad,210,12,12-01-2024 12:22,185,4.52,Large
ORD014419,PROD3255,Bangalore,30,15,12-01-2024 12:45,87,5.79,Medium
ORD003101,PROD8265,Mumbai,187,2,12-01-2024 12:56,122,1.6,Medium
ORD014615,PROD4985,Delhi,480,13,12-01-2024 12:58,14,3.06,Medium
ORD002053,PROD2923,Delhi,476,16,12-01-2024 13:03,99,5.89,Large
ORD006534,PROD6855,Bangalore,299,9,12-01-2024 13:30,98,4.88,Large
ORD000372,PROD4728,Hyderabad,146,11,12-01-2024 13:32,79,4.0,Large
ORD011820,PROD7525,Bangalore,230,9,12-01-2024 13:35,17,7.57,Large
ORD002463,PROD9123,Bangalore,319,16,12-01-2024 13:43,109,7.24,Medium
ORD007990,PROD2401,Mumbai,38,2,12-01-2024 13:47,11,2.5,Medium
ORD004757,PROD5454,Hyderabad,341,14,12-01-2024 14:01,115,8.91,Medium
ORD005287,PROD9784,Kolkata,11,15,12-01-2024 14:23,46,5.46,Small
ORD006354,PROD8965,Mumbai,304,7,12-01-2024 14:26,76,7.67,Small
ORD003963,PROD4327,Kolkata,402,6,12-01-2024 14:31,28,6.16,Medium
ORD012922,PROD6102,Chennai,35,16,12-01-2024 14:35,133,9.98,Small
ORD001442,PROD1715,Hyderabad,144,16,12-01-2024 14:41,164,7.77,Small
ORD004756,PROD9464,Mumbai,364,17,12-01-2024 15:25,123,7.36,Medium
ORD000502,PROD9849,Kolkata,126,2,12-01-2024 15:27,66,8.01,Small
ORD011591,PROD8919,Hyderabad,315,2,12-01-2024 15:28,112,2.29,Large
ORD011800,PROD7130,Delhi,400,7,12-01-2024 15:28,109,2.84,Small
ORD000814,PROD5722,Bangalore,180,17,12-01-2024 15:32,193,7.43,Small
ORD002073,PROD6927,Bangalore,428,16,12-01-2024 15:37,141,5.45,Small
ORD014789,PROD5539,Chennai,189,19,12-01-2024 15:40,129,7.79,Small
ORD013927,PROD5719,Delhi,233,7,12-01-2024 15:44,142,1.93,Medium
ORD000869,PROD3236,Chennai,363,8,12-01-2024 15:48,33,5.83,Small
ORD007028,PROD5275,Mumbai,225,10,12-01-2024 15:51,42,5.11,Large
ORD012196,PROD5208,Hyderabad,334,2,12-01-2024 15:58,69,6.44,Small
ORD006654,PROD8777,Bangalore,437,6,12-01-2024 16:05,41,5.52,Large
ORD009325,PROD1131,Hyderabad,315,13,12-01-2024 16:07,182,5.38,Small
ORD007968,PROD2029,Chennai,467,11,12-01-2024 16:13,72,7.95,Medium
ORD001965,PROD4814,Hyderabad,46,9,12-01-2024 16:27,141,1.11,Large
ORD013276,PROD6963,Bangalore,80,10,12-01-2024 16:41,97,6.39,Medium
ORD006857,PROD4507,Kolkata,70,8,12-01-2024 16:55,170,6.09,Small
ORD011226,PROD9646,Hyderabad,143,5,12-01-2024 17:29,120,7.45,Large
ORD013367,PROD3906,Kolkata,367,11,12-01-2024 17:36,80,8.44,Large
ORD002337,PROD4984,Hyderabad,6,9,12-01-2024 17:44,115,9.63,Large
ORD011250,PROD9284,Chennai,145,19,12-01-2024 17:46,21,4.08,Large
ORD013775,PROD8783,Bangalore,345,11,12-01-2024 17:55,59,3.05,Large
ORD000055,PROD7227,Mumbai,319,6,12-01-2024 17:57,168,4.81,Small
ORD006447,PROD6206,Hyderabad,131,6,12-01-2024 18:06,149,3.59,Large
ORD007829,PROD8612,Kolkata,419,12,12-01-2024 18:07,154,6.53,Medium
ORD001538,PROD4941,Kolkata,480,17,12-01-2024 18:26,77,9.78,Large
ORD001330,PROD4232,Kolkata,434,8,12-01-2024 18:33,197,5.42,Large
ORD003333,PROD7349,Chennai,466,2,12-01-2024 18:41,128,7.51,Small
ORD012709,PROD6456,Chennai,189,8,12-01-2024 19:12,163,8.39,Medium
ORD013078,PROD6741,Bangalore,392,9,12-01-2024 19:13,64,7.47,Large
ORD006744,PROD7269,Kolkata,320,13,12-01-2024 19:15,142,5.82,Medium
ORD004849,PROD1146,Mumbai,101,12,12-01-2024 19:22,160,5.29,Medium
ORD000354,PROD3900,Chennai,251,3,12-01-2024 19:32,147,8.55,Large
ORD012016,PROD4283,Bangalore,371,13,12-01-2024 19:34,14,2.85,Medium
ORD010372,PROD3790,Chennai,485,19,12-01-2024 19:42,92,9.71,Medium
ORD005392,PROD1601,Kolkata,14,7,12-01-2024 19:46,12,7.4,Small
ORD011957,PROD6281,Bangalore,100,16,12-01-2024 19:51,136,2.8,Medium
ORD005907,PROD5641,Kolkata,402,6,12-01-2024 20:34,196,7.63,Small
ORD001981,PROD5676,Delhi,136,8,12-01-2024 20:42,164,5.77,Medium
ORD006810,PROD6654,Mumbai,234,6,12-01-2024 20:51,42,7.37,Large
ORD006267,PROD7977,Bangalore,246,18,12-01-2024 20:53,188,7.91,Small
ORD011333,PROD9481,Kolkata,24,7,12-01-2024 21:05,26,1.79,Small
ORD002357,PROD4764,Chennai,396,17,12-01-2024 21:15,72,5.55,Medium
ORD011114,PROD2401,Hyderabad,74,2,12-01-2024 21:40,41,9.39,Small
ORD000263,PROD4853,Chennai,112,13,12-01-2024 21:43,124,3.89,Small
ORD001268,PROD4460,Bangalore,82,17,12-01-2024 21:44,134,6.34,Medium
ORD011549,PROD5939,Chennai,431,12,12-01-2024 22:01,199,4.32,Large
ORD010526,PROD1341,Hyderabad,161,1,12-01-2024 22:12,56,5.09,Large
ORD010819,PROD3294,Kolkata,349,18,12-01-2024 22:14,165,5.94,Medium
ORD007894,PROD1153,Chennai,414,19,12-01-2024 22:33,161,2.82,Small
ORD002543,PROD7408,Bangalore,317,18,12-01-2024 22:43,69,7.16,Medium
ORD008313,PROD2527,Kolkata,180,4,12-01-2024 22:54,36,2.25,Large
ORD004348,PROD8899,Delhi,475,5,12-01-2024 22:56,75,1.02,Medium
ORD000457,PROD8461,Hyderabad,219,17,12-01-2024 23:00,40,2.05,Large
ORD014296,PROD9373,Chennai,60,6,12-01-2024 23:00,102,5.26,Medium
ORD004125,PROD9397,Kolkata,477,13,12-01-2024 23:03,188,6.45,Small
ORD009895,PROD7008,Chennai,407,2,12-01-2024 23:12,63,8.15,Large
ORD002524,PROD2392,Hyderabad,359,11,12-01-2024 23:16,29,1.96,Large
ORD009390,PROD6269,Hyderabad,170,6,12-01-2024 23:44,107,8.66,Large
ORD011609,PROD7059,Bangalore,370,14,12-01-2024 23:52,60,7.71,Large
ORD008747,PROD7697,Bangalore,169,5,13-01-2024 00:19,117,4.68,Small
ORD012370,PROD3609,Delhi,285,7,13-01-2024 00:25,65,9.4,Small
ORD009313,PROD2797,Chennai,181,9,13-01-2024 00:33,14,9.92,Medium
ORD014621,PROD4060,Delhi,443,12,13-01-2024 00:34,105,4.41,Medium
ORD011477,PROD8925,Hyderabad,285,8,13-01-2024 00:48,91,9.34,Large
ORD006229,PROD1550,Bangalore,368,14,13-01-2024 01:01,140,7.49,Large
ORD013128,PROD5590,Mumbai,285,17,13-01-2024 01:31,149,1.43,Small
ORD003506,PROD5511,Hyderabad,16,7,13-01-2024 01:45,80,8.03,Medium
ORD010037,PROD6770,Delhi,270,4,13-01-2024 01:52,57,8.45,Medium
ORD009940,PROD5560,Chennai,231,4,13-01-2024 01:55,97,7.75,Small
ORD010940,PROD7904,Delhi,375,5,13-01-2024 01:56,70,8.2,Medium
ORD000902,PROD1606,Mumbai,421,8,13-01-2024 02:05,82,8.43,Medium
ORD009788,PROD6496,Mumbai,266,14,13-01-2024 02:05,197,2.68,Small
ORD003273,PROD1547,Kolkata,465,15,13-01-2024 02:10,82,3.12,Medium
ORD005801,PROD6782,Mumbai,487,3,13-01-2024 02:11,67,6.7,Medium
ORD009686,PROD7911,Hyderabad,435,7,13-01-2024 02:19,27,9.17,Small
ORD001611,PROD8055,Hyderabad,442,12,13-01-2024 02:20,118,3.85,Large
ORD008114,PROD5292,Hyderabad,277,1,13-01-2024 02:22,19,6.29,Medium
ORD013908,PROD2329,Chennai,160,2,13-01-2024 02:29,151,7.15,Small
ORD003986,PROD1092,Hyderabad,441,15,13-01-2024 02:42,63,5.07,Medium
ORD008688,PROD3414,Mumbai,98,11,13-01-2024 02:45,42,7.42,Medium
ORD011546,PROD1692,Mumbai,442,5,13-01-2024 02:52,39,9.1,Medium
ORD001700,PROD7044,Kolkata,177,9,13-01-2024 03:12,12,6.62,Large
ORD009251,PROD6729,Chennai,361,9,13-01-2024 03:15,90,5.86,Medium
ORD009986,PROD8790,Kolkata,250,7,13-01-2024 03:17,119,4.95,Medium
ORD001498,PROD2623,Chennai,14,1,13-01-2024 03:36,27,6.2,Small
ORD001358,PROD2257,Kolkata,389,10,13-01-2024 03:51,92,4.2,Large
ORD011444,PROD7230,Chennai,288,1,13-01-2024 03:57,144,4.52,Medium
ORD002388,PROD2245,Kolkata,146,14,13-01-2024 04:07,199,5.79,Large
ORD002047,PROD8625,Kolkata,38,5,13-01-2024 04:07,77,1.6,Large
ORD000865,PROD3369,Chennai,251,1,13-01-2024 04:16,152,3.06,Small
ORD007187,PROD3679,Hyderabad,341,19,13-01-2024 04:29,179,5.89,Small
ORD009195,PROD9722,Kolkata,324,8,13-01-2024 04:31,81,4.88,Large
ORD014102,PROD2096,Kolkata,279,2,13-01-2024 04:33,63,4.0,Large
ORD014016,PROD4555,Delhi,67,6,13-01-2024 04:41,27,7.57,Small
ORD007134,PROD6804,Hyderabad,201,15,13-01-2024 04:42,199,7.24,Medium
ORD008296,PROD1527,Delhi,285,14,13-01-2024 04:42,172,2.5,Small
ORD014873,PROD7228,Bangalore,268,4,13-01-2024 04:47,30,8.91,Small
ORD010306,PROD3033,Bangalore,460,19,13-01-2024 04:53,94,5.46,Small
ORD000316,PROD9280,Kolkata,200,6,13-01-2024 05:05,187,7.67,Large
ORD010685,PROD6803,Bangalore,473,1,13-01-2024 05:22,34,6.16,Large
ORD012751,PROD2196,Mumbai,358,13,13-01-2024 05:22,133,9.98,Medium
ORD002435,PROD7311,Bangalore,14,9,13-01-2024 05:58,90,7.77,Large
ORD013673,PROD6900,Kolkata,110,11,13-01-2024 05:59,108,7.36,Large
ORD011755,PROD8790,Hyderabad,367,18,13-01-2024 06:16,14,8.01,Medium
ORD014250,PROD2320,Bangalore,439,14,13-01-2024 06:17,199,2.29,Large
ORD013299,PROD4669,Hyderabad,53,7,13-01-2024 06:32,184,2.84,Medium
ORD006510,PROD3938,Delhi,484,19,13-01-2024 06:56,38,7.43,Small
ORD009989,PROD8156,Chennai,320,9,13-01-2024 07:13,15,5.45,Medium
ORD011134,PROD8207,Mumbai,1,16,13-01-2024 07:17,23,7.79,Large
ORD000569,PROD1853,Mumbai,491,3,13-01-2024 07:32,87,1.93,Small
ORD003097,PROD2228,Bangalore,240,15,13-01-2024 07:42,163,5.83,Small
ORD009286,PROD8110,Mumbai,192,8,13-01-2024 07:49,123,5.11,Medium
ORD004942,PROD1214,Bangalore,231,3,13-01-2024 07:50,108,6.44,Large
ORD009191,PROD3235,Delhi,389,16,13-01-2024 08:15,189,5.52,Small
ORD007584,PROD9541,Bangalore,196,10,13-01-2024 08:19,54,5.38,Medium
ORD010341,PROD8447,Chennai,146,7,13-01-2024 08:23,195,7.95,Medium
ORD006544,PROD9677,Delhi,345,10,13-01-2024 08:27,92,1.11,Large
ORD010453,PROD8069,Bangalore,485,12,13-01-2024 08:27,84,6.39,Small
ORD010683,PROD6858,Delhi,347,3,13-01-2024 08:36,28,6.09,Small
ORD003720,PROD9095,Delhi,74,14,13-01-2024 08:47,151,7.45,Large
ORD014852,PROD8528,Delhi,424,15,13-01-2024 09:06,144,8.44,Small
ORD013997,PROD8596,Delhi,75,2,13-01-2024 09:15,141,9.63,Large
ORD013317,PROD2071,Mumbai,193,15,13-01-2024 09:24,144,4.08,Small
ORD004008,PROD9798,Chennai,97,18,13-01-2024 09:33,75,3.05,Large
ORD003592,PROD6614,Delhi,113,14,13-01-2024 09:35,93,4.81,Small
ORD002584,PROD4798,Mumbai,182,5,13-01-2024 09:38,193,3.59,Medium
ORD005272,PROD4323,Kolkata,232,10,13-01-2024 09:39,199,6.53,Small
ORD013995,PROD6314,Chennai,12,18,13-01-2024 09:44,128,9.78,Medium
ORD014384,PROD1031,Delhi,188,3,13-01-2024 09:47,130,5.42,Small
ORD009966,PROD5487,Bangalore,176,6,13-01-2024 09:55,91,7.51,Medium
ORD009892,PROD7701,Hyderabad,50,15,13-01-2024 10:16,176,8.39,Large
ORD010942,PROD4285,Mumbai,310,9,13-01-2024 10:33,197,7.47,Large
ORD013258,PROD4700,Bangalore,22,18,13-01-2024 10:42,33,5.82,Medium
ORD004470,PROD6570,Hyderabad,301,5,13-01-2024 11:03,101,5.29,Small
ORD010756,PROD8925,Bangalore,406,16,13-01-2024 11:05,14,8.55,Small
ORD001327,PROD2684,Hyderabad,202,7,13-01-2024 11:08,166,2.85,Large
ORD013667,PROD6654,Chennai,82,15,13-01-2024 11:23,179,9.71,Small
ORD007782,PROD6243,Delhi,380,19,13-01-2024 11:29,27,7.4,Small
ORD004594,PROD8749,Delhi,386,6,13-01-2024 11:31,148,2.8,Small
ORD009060,PROD9035,Delhi,386,19,13-01-2024 11:37,131,7.63,Large
ORD005846,PROD4898,Kolkata,370,9,13-01-2024 11:41,158,5.77,Medium
ORD011711,PROD8513,Bangalore,395,1,13-01-2024 11:55,146,7.37,Small
ORD007869,PROD8807,Kolkata,383,15,13-01-2024 12:00,145,7.91,Large
ORD009381,PROD6751,Chennai,53,14,13-01-2024 12:08,99,1.79,Medium
ORD004990,PROD6299,Delhi,187,15,13-01-2024 12:11,70,5.55,Medium
ORD011826,PROD8713,Bangalore,188,4,13-01-2024 12:12,35,9.39,Small
ORD004471,PROD2917,Chennai,368,8,13-01-2024 12:16,42,3.89,Medium
ORD003921,PROD2890,Bangalore,83,8,13-01-2024 12:17,70,6.34,Large
ORD003689,PROD9524,Bangalore,353,12,13-01-2024 12:20,152,4.32,Small
ORD006297,PROD5380,Delhi,205,2,13-01-2024 12:22,13,5.09,Large
ORD006973,PROD5498,Mumbai,332,3,13-01-2024 12:31,133,5.94,Small
ORD006470,PROD7944,Kolkata,408,3,13-01-2024 12:32,149,2.82,Small
ORD010960,PROD5432,Kolkata,198,17,13-01-2024 12:35,165,7.16,Medium
ORD005188,PROD5953,Kolkata,108,9,13-01-2024 12:38,72,2.25,Large
ORD013146,PROD8993,Mumbai,175,13,13-01-2024 12:39,121,1.02,Large
ORD013337,PROD1111,Hyderabad,494,13,13-01-2024 12:39,133,2.05,Small
ORD008684,PROD1462,Chennai,125,1,13-01-2024 12:39,186,5.26,Medium
ORD014817,PROD7934,Mumbai,203,16,13-01-2024 12:42,58,6.45,Small
ORD002301,PROD4583,Hyderabad,334,3,13-01-2024 12:43,49,8.15,Large
ORD012355,PROD3173,Kolkata,445,11,13-01-2024 12:51,195,1.96,Large
ORD005746,PROD8155,Mumbai,488,8,13-01-2024 12:59,189,8.66,Large
ORD003640,PROD2069,Kolkata,28,17,13-01-2024 13:12,190,7.71,Large
ORD009861,PROD1244,Bangalore,13,18,13-01-2024 13:21,139,4.68,Small
ORD014209,PROD3539,Hyderabad,238,13,13-01-2024 13:32,89,9.4,Small
ORD001588,PROD1599,Hyderabad,136,2,13-01-2024 13:34,185,9.92,Large
ORD014503,PROD1686,Mumbai,183,11,13-01-2024 13:42,39,4.41,Large
ORD003763,PROD2852,Kolkata,185,17,13-01-2024 13:43,102,9.34,Medium
ORD008786,PROD7528,Kolkata,428,11,13-01-2024 13:52,152,7.49,Large
ORD012377,PROD9515,Hyderabad,234,2,13-01-2024 13:53,187,1.43,Large
ORD010824,PROD8925,Bangalore,127,9,13-01-2024 14:00,96,8.03,Medium
ORD001434,PROD6517,Hyderabad,124,10,13-01-2024 14:00,70,8.45,Large
ORD013014,PROD8414,Bangalore,269,15,13-01-2024 14:05,40,7.75,Medium
ORD007440,PROD6902,Mumbai,334,11,13-01-2024 14:16,74,8.2,Small
ORD002756,PROD6533,Bangalore,118,4,13-01-2024 14:27,87,8.43,Medium
ORD004441,PROD3579,Bangalore,209,8,13-01-2024 15:02,59,2.68,Small
ORD009218,PROD7925,Delhi,156,1,13-01-2024 15:02,184,3.12,Large
ORD012762,PROD1309,Hyderabad,285,8,13-01-2024 15:10,123,6.7,Medium
ORD009515,PROD5582,Bangalore,154,7,13-01-2024 16:16,169,9.17,Small
ORD005570,PROD6228,Delhi,104,12,13-01-2024 16:44,67,3.85,Large
ORD002602,PROD4063,Bangalore,34,6,13-01-2024 17:15,118,6.29,Medium
ORD010830,PROD5247,Bangalore,37,11,13-01-2024 17:22,128,7.15,Small
ORD010722,PROD2989,Hyderabad,381,12,13-01-2024 17:41,134,5.07,Large
ORD005443,PROD3947,Mumbai,138,7,13-01-2024 17:58,199,7.42,Medium
ORD000490,PROD5543,Mumbai,53,10,13-01-2024 18:07,151,9.1,Medium
ORD003216,PROD3580,Delhi,150,12,13-01-2024 18:40,95,6.62,Medium
ORD008774,PROD9520,Chennai,27,7,13-01-2024 18:42,199,5.86,Small
ORD004973,PROD8515,Delhi,479,3,13-01-2024 18:50,160,4.95,Medium
ORD009338,PROD5606,Hyderabad,97,11,13-01-2024 19:28,79,6.2,Medium
ORD000440,PROD8752,Mumbai,276,19,13-01-2024 19:32,115,4.2,Large
ORD009326,PROD8116,Bangalore,98,13,13-01-2024 19:39,13,4.52,Small
ORD007203,PROD4337,Chennai,148,10,13-01-2024 19:39,71,5.79,Medium
ORD007080,PROD5262,Hyderabad,384,12,13-01-2024 19:39,121,1.6,Medium
ORD005869,PROD8122,Kolkata,330,2,13-01-2024 19:44,105,3.06,Small
ORD006012,PROD4104,Hyderabad,413,18,13-01-2024 19:48,182,5.89,Small
ORD006867,PROD5478,Bangalore,415,14,13-01-2024 19:50,69,4.88,Small
ORD008246,PROD5496,Chennai,153,10,13-01-2024 20:00,77,4.0,Large
ORD005067,PROD8076,Delhi,74,9,13-01-2024 20:02,32,7.57,Medium
ORD007418,PROD8755,Kolkata,183,11,13-01-2024 20:10,59,7.24,Small
ORD003191,PROD1326,Mumbai,4,12,13-01-2024 20:59,112,2.5,Medium
ORD007327,PROD3985,Kolkata,115,13,13-01-2024 21:03,102,8.91,Large
ORD004953,PROD9667,Kolkata,190,17,13-01-2024 21:07,152,5.46,Medium
ORD010733,PROD6093,Mumbai,74,2,13-01-2024 21:20,195,7.67,Medium
ORD006071,PROD4493,Mumbai,244,4,13-01-2024 21:23,100,6.16,Small
ORD001660,PROD5089,Kolkata,304,3,13-01-2024 21:23,183,9.98,Medium
ORD004826,PROD6113,Mumbai,486,11,13-01-2024 21:27,188,7.77,Large
ORD007047,PROD2815,Kolkata,176,11,13-01-2024 21:55,68,7.36,Medium
ORD004878,PROD1646,Mumbai,327,12,13-01-2024 21:57,166,8.01,Large
ORD013126,PROD1928,Bangalore,160,1,13-01-2024 22:22,98,2.29,Medium
ORD014357,PROD8859,Chennai,409,12,13-01-2024 22:30,90,2.84,Medium
ORD010861,PROD6261,Delhi,480,9,13-01-2024 22:43,14,7.43,Large
ORD003394,PROD9561,Chennai,228,12,13-01-2024 22:47,16,5.45,Large
ORD005414,PROD8001,Mumbai,92,12,13-01-2024 23:00,166,7.79,Small
ORD005260,PROD9051,Kolkata,174,8,13-01-2024 23:20,110,1.93,Large
ORD007516,PROD3805,Bangalore,99,19,13-01-2024 23:54,159,5.83,Small
ORD000509,PROD4505,Chennai,416,14,14-01-2024 00:18,104,5.11,Medium
ORD007887,PROD3903,Hyderabad,272,4,14-01-2024 00:21,28,6.44,Large
ORD004908,PROD6254,Delhi,297,14,14-01-2024 00:30,11,5.52,Small
ORD010583,PROD7189,Hyderabad,462,5,14-01-2024 00:34,153,5.38,Small
ORD004224,PROD4796,Bangalore,380,11,14-01-2024 00:35,180,7.95,Large
ORD006368,PROD1775,Delhi,116,3,14-01-2024 00:48,73,1.11,Large
ORD008289,PROD7867,Bangalore,28,16,14-01-2024 00:55,108,6.39,Small
ORD000637,PROD9098,Hyderabad,85,7,14-01-2024 00:56,47,6.09,Small
ORD004214,PROD3299,Delhi,272,11,14-01-2024 00:59,63,7.45,Large
ORD000392,PROD2776,Bangalore,111,4,14-01-2024 01:14,41,8.44,Large
ORD006162,PROD6336,Chennai,60,5,14-01-2024 01:15,82,9.63,Large
ORD002583,PROD8570,Mumbai,308,6,14-01-2024 01:22,23,4.08,Large
ORD001849,PROD6990,Bangalore,393,3,14-01-2024 01:26,141,3.05,Small
ORD005714,PROD1870,Bangalore,58,18,14-01-2024 01:47,168,4.81,Medium
ORD001595,PROD3039,Delhi,290,8,14-01-2024 01:50,196,3.59,Large
ORD013133,PROD7875,Hyderabad,362,18,14-01-2024 02:23,97,6.53,Large
ORD000612,PROD9031,Delhi,289,2,14-01-2024 02:44,77,9.78,Medium
ORD008558,PROD4348,Bangalore,277,12,14-01-2024 02:51,181,5.42,Medium
ORD003370,PROD2970,Bangalore,100,15,14-01-2024 02:52,81,7.51,Large
ORD013980,PROD8871,Kolkata,91,5,14-01-2024 02:56,52,8.39,Large
ORD014941,PROD3601,Bangalore,135,13,14-01-2024 03:01,191,7.47,Large
ORD003405,PROD6633,Bangalore,148,9,14-01-2024 03:20,165,5.82,Large
ORD012168,PROD9765,Delhi,359,12,14-01-2024 03:31,140,5.29,Medium
ORD014791,PROD7889,Hyderabad,474,2,14-01-2024 03:54,91,8.55,Small
ORD008196,PROD5170,Bangalore,25,7,14-01-2024 03:58,196,2.85,Medium
ORD006213,PROD8581,Hyderabad,236,17,14-01-2024 04:04,132,9.71,Medium
ORD006786,PROD9837,Delhi,321,4,14-01-2024 04:06,117,7.4,Large
ORD009242,PROD1942,Mumbai,438,4,14-01-2024 04:17,111,2.8,Medium
ORD004477,PROD7178,Kolkata,352,13,14-01-2024 04:28,58,7.63,Large
ORD011792,PROD1414,Bangalore,150,13,14-01-2024 04:32,84,5.77,Large
ORD014284,PROD2748,Delhi,93,13,14-01-2024 04:48,177,7.37,Medium
ORD006372,PROD8469,Kolkata,379,13,14-01-2024 04:51,69,7.91,Small
ORD006676,PROD5723,Hyderabad,207,2,14-01-2024 04:51,46,1.79,Medium
ORD007523,PROD3483,Bangalore,407,10,14-01-2024 04:52,137,5.55,Small
ORD004914,PROD9151,Delhi,193,17,14-01-2024 05:13,25,9.39,Large
ORD014286,PROD4279,Chennai,64,16,14-01-2024 05:17,171,3.89,Large
ORD014561,PROD5806,Chennai,146,17,14-01-2024 05:32,111,6.34,Medium
ORD010548,PROD2638,Mumbai,408,7,14-01-2024 05:32,119,4.32,Small
ORD005404,PROD3906,Kolkata,209,8,14-01-2024 05:43,15,5.09,Medium
ORD007037,PROD1853,Chennai,184,8,14-01-2024 05:49,36,5.94,Small
ORD003323,PROD2342,Mumbai,315,10,14-01-2024 06:06,56,2.82,Large
ORD014113,PROD1050,Chennai,348,19,14-01-2024 06:17,72,7.16,Large
ORD006757,PROD9270,Kolkata,92,15,14-01-2024 06:36,68,2.25,Large
ORD006072,PROD1746,Hyderabad,150,12,14-01-2024 06:39,107,1.02,Medium
ORD000882,PROD9824,Kolkata,219,14,14-01-2024 06:48,119,2.05,Small
ORD013180,PROD6773,Delhi,161,2,14-01-2024 07:06,86,5.26,Small
ORD008694,PROD2512,Mumbai,293,3,14-01-2024 07:12,123,6.45,Medium
ORD013185,PROD6316,Hyderabad,304,14,14-01-2024 07:22,45,8.15,Medium
ORD007147,PROD3783,Bangalore,366,18,14-01-2024 07:23,23,1.96,Medium
ORD012623,PROD6017,Bangalore,357,18,14-01-2024 07:28,88,8.66,Medium
ORD014769,PROD5024,Mumbai,267,15,14-01-2024 07:52,61,7.71,Small
ORD011387,PROD2795,Bangalore,297,18,14-01-2024 07:53,174,4.68,Small
ORD012399,PROD2697,Delhi,239,5,14-01-2024 08:00,189,9.4,Large
ORD000653,PROD9004,Delhi,473,3,14-01-2024 08:02,120,9.92,Small
ORD006437,PROD4206,Kolkata,322,15,14-01-2024 08:04,188,4.41,Large
ORD008482,PROD4613,Kolkata,184,19,14-01-2024 08:06,92,9.34,Medium
ORD007174,PROD6169,Bangalore,102,13,14-01-2024 08:06,48,7.49,Small
ORD013087,PROD8264,Chennai,466,13,14-01-2024 08:38,84,1.43,Large
ORD013117,PROD4680,Hyderabad,124,13,14-01-2024 08:42,35,8.03,Small
ORD009691,PROD6926,Mumbai,1,2,14-01-2024 08:54,44,8.45,Large
ORD000729,PROD4697,Chennai,114,10,14-01-2024 08:58,168,7.75,Large
ORD014899,PROD7637,Mumbai,45,10,14-01-2024 09:15,161,8.2,Small
ORD010882,PROD1544,Delhi,280,12,14-01-2024 09:16,168,8.43,Small
ORD000193,PROD7669,Kolkata,230,11,14-01-2024 09:24,155,2.68,Small
ORD002434,PROD6315,Kolkata,45,5,14-01-2024 09:29,145,3.12,Small
ORD012398,PROD3032,Mumbai,61,10,14-01-2024 09:31,112,6.7,Small
ORD011626,PROD4808,Hyderabad,148,12,14-01-2024 09:32,61,9.17,Medium
ORD006672,PROD9515,Mumbai,234,9,14-01-2024 09:40,111,3.85,Large
ORD010367,PROD2229,Delhi,311,2,14-01-2024 09:56,179,6.29,Large
ORD005060,PROD3509,Chennai,414,11,14-01-2024 10:01,90,7.15,Large
ORD007190,PROD2900,Chennai,420,11,14-01-2024 10:24,114,5.07,Medium
ORD003041,PROD5455,Kolkata,346,13,14-01-2024 10:40,97,7.42,Medium
ORD003792,PROD8091,Hyderabad,191,18,14-01-2024 10:45,23,9.1,Large
ORD007844,PROD9750,Hyderabad,49,2,14-01-2024 10:52,72,6.62,Large
ORD002437,PROD5781,Hyderabad,221,8,14-01-2024 10:57,53,5.86,Large
ORD010305,PROD2953,Kolkata,296,7,14-01-2024 11:00,137,4.95,Small
ORD014465,PROD1009,Kolkata,144,2,14-01-2024 11:02,120,6.2,Medium
ORD011917,PROD8202,Hyderabad,108,19,14-01-2024 11:03,130,4.2,Small
ORD004496,PROD1159,Kolkata,343,6,14-01-2024 11:11,52,4.52,Large
ORD000713,PROD1841,Kolkata,94,9,14-01-2024 11:54,150,5.79,Large
ORD001127,PROD8802,Kolkata,125,14,14-01-2024 11:54,49,1.6,Medium
ORD001891,PROD9589,Kolkata,238,13,14-01-2024 11:56,177,3.06,Medium
ORD010440,PROD1271,Kolkata,324,13,14-01-2024 11:59,130,5.89,Large
ORD007433,PROD4599,Chennai,320,1,14-01-2024 12:11,144,4.88,Small
ORD010798,PROD6811,Kolkata,309,2,14-01-2024 12:12,55,4.0,Small
ORD012962,PROD1786,Delhi,270,10,14-01-2024 12:17,62,7.57,Medium
ORD014537,PROD6075,Kolkata,232,19,14-01-2024 12:21,186,7.24,Large
ORD005054,PROD6231,Mumbai,58,17,14-01-2024 12:22,110,2.5,Large
ORD006481,PROD7156,Hyderabad,479,5,14-01-2024 12:23,32,8.91,Small
