order_id,product_id,warehouse_location,stock_availability,order_qty,timestamp,reorder_level,weights,size,product_category,seasonality_factor,day_of_week,holiday_event(yes/no),discount(%),customer_id,order_history,delivery_preference,locations,returns/refunds,weather_condition,temperature,traffic_level,fuel_price_index,economic_conditions,warehouse_id,warehouse_size
ORD002246,PROD8639,Kolkata,421,18,17-01-2024 18:32,178,6.44,Large,Pharmaceuticals,Off-Peak,Wednesday,No,11,CUST15062,33,Express,Suburban,Yes,Sunny,21,Low,116.91,Inflation,WAR0004,1500
ORD013120,PROD2451,Hyderabad,217,16,17-01-2024 18:33,89,5.52,Medium,Furniture,Festival,Wednesday,No,48,CUST51679,39,Express,Rural,No,Sunny,22,Moderate,97.73,Recession,WAR0006,1500
ORD006144,PROD6477,Chennai,113,10,17-01-2024 18:36,141,5.38,Medium,Electronics,Festival,Wednesday,No,44,CUST19201,44,Express,Urban,No,Cloudy,22,Moderate,114.59,Recession,WAR0002,1500
ORD003594,PROD8496,Chennai,499,10,17-01-2024 18:41,80,7.95,Small,Furniture,Festival,Wednesday,No,35,CUST75479,21,Standard,Suburban,No,Rainy,38,Severe,116.39,Recession,WAR0012,1500
ORD013474,PROD2709,Bangalore,341,19,17-01-2024 18:53,59,1.11,Medium,Electronics,Normal,Wednesday,No,35,CUST38278,34,Standard,Suburban,Yes,Cloudy,17,Moderate,98.91,Inflation,WAR0012,1500
ORD014115,PROD6835,Delhi,123,16,17-01-2024 19:09,188,6.39,Large,Electronics,Festival,Wednesday,No,9,CUST96397,1,Express,Rural,No,Sunny,32,Moderate,107.41,Stable,WAR0006,1500
ORD008657,PROD7812,Delhi,13,18,17-01-2024 19:15,106,6.09,Medium,Electronics,Normal,Wednesday,No,16,CUST45884,5,Express,Rural,No,Cloudy,29,Severe,108.48,Inflation,WAR0001,1500
ORD002440,PROD2387,Mumbai,272,12,17-01-2024 19:17,199,7.45,Large,Clothing,Normal,Wednesday,No,30,CUST20075,1,Same-Day,Rural,No,Rainy,27,Moderate,101.42,Recession,WAR0007,1500
ORD001093,PROD1828,Chennai,337,7,17-01-2024 19:38,10,8.44,Large,Pharmaceuticals,Peak,Wednesday,No,27,CUST50280,8,Same-Day,Suburban,No,Cloudy,33,Low,91.45,Recession,WAR0012,1500
ORD002454,PROD8121,Kolkata,71,12,17-01-2024 19:55,10,9.63,Small,Furniture,Off-Peak,Wednesday,No,22,CUST23163,22,Standard,Suburban,No,Stormy,13,Low,98.39,Recession,WAR0012,1500
ORD009339,PROD2884,Chennai,448,9,17-01-2024 20:00,31,4.08,Large,Furniture,Off-Peak,Wednesday,No,19,CUST42854,47,Same-Day,Rural,No,Sunny,12,Moderate,90.37,Inflation,WAR0007,1500
ORD008735,PROD8970,Bangalore,312,1,17-01-2024 20:06,197,3.05,Large,Furniture,Festival,Wednesday,No,45,CUST74103,45,Same-Day,Urban,No,Cloudy,17,High,114.73,Inflation,WAR0002,1500
ORD007459,PROD1297,Chennai,428,10,17-01-2024 20:12,33,4.81,Small,Groceries,Festival,Wednesday,No,3,CUST83539,15,Express,Rural,Yes,Cloudy,21,Low,105.91,Recession,WAR0008,1500
ORD007527,PROD3260,Bangalore,326,10,17-01-2024 20:18,137,3.59,Medium,Pharmaceuticals,Festival,Wednesday,No,10,CUST76573,39,Same-Day,Rural,No,Stormy,38,High,90.44,Recession,WAR0010,1500
ORD009733,PROD3988,Hyderabad,99,4,17-01-2024 20:22,47,6.53,Large,Groceries,Off-Peak,Wednesday,No,30,CUST79699,3,Standard,Rural,No,Cloudy,17,Moderate,94.43,Stable,WAR0004,1500
ORD004532,PROD6167,Bangalore,452,6,17-01-2024 20:23,172,9.78,Small,Electronics,Festival,Wednesday,No,21,CUST19620,35,Express,Rural,No,Rainy,39,High,114.07,Inflation,WAR0009,1500
ORD004426,PROD8192,Delhi,341,1,17-01-2024 20:30,173,5.42,Medium,Groceries,Normal,Wednesday,No,28,CUST37083,32,Standard,Suburban,No,Stormy,32,Moderate,94.82,Stable,WAR0011,1500
ORD014822,PROD2825,Bangalore,442,18,17-01-2024 20:33,144,7.51,Medium,Groceries,Peak,Wednesday,No,30,CUST23541,24,Same-Day,Urban,No,Stormy,25,High,109.41,Stable,WAR0001,1500
ORD011256,PROD7862,Delhi,113,16,17-01-2024 20:39,166,8.39,Small,Furniture,Festival,Wednesday,Yes,22,CUST36682,3,Same-Day,Suburban,No,Stormy,23,Low,105.58,Stable,WAR0007,1500
ORD011220,PROD4679,Chennai,242,1,17-01-2024 20:39,116,7.47,Small,Groceries,Festival,Wednesday,No,14,CUST79530,14,Standard,Urban,Yes,Stormy,17,High,102.21,Recession,WAR0003,1500
ORD012122,PROD7947,Bangalore,260,19,17-01-2024 20:40,182,5.82,Large,Pharmaceuticals,Festival,Wednesday,No,34,CUST11875,21,Express,Suburban,No,Stormy,13,Moderate,102.17,Stable,WAR0002,1500
ORD001476,PROD5469,Bangalore,410,16,17-01-2024 20:42,118,5.29,Large,Clothing,Off-Peak,Wednesday,Yes,46,CUST70053,21,Same-Day,Urban,No,Rainy,11,Severe,119.71,Stable,WAR0004,1500
ORD006212,PROD8757,Kolkata,152,12,17-01-2024 21:13,96,8.55,Medium,Clothing,Peak,Wednesday,No,25,CUST61065,20,Same-Day,Urban,No,Stormy,24,High,119.69,Stable,WAR0008,1500
ORD001860,PROD8761,Hyderabad,309,18,17-01-2024 21:14,92,2.85,Large,Electronics,Festival,Wednesday,Yes,6,CUST50211,41,Standard,Suburban,No,Sunny,38,Severe,100.75,Stable,WAR0009,1500
ORD012493,PROD6956,Bangalore,19,9,17-01-2024 21:24,142,9.71,Large,Groceries,Normal,Wednesday,No,48,CUST19333,22,Standard,Suburban,Yes,Cloudy,13,Severe,92.89,Inflation,WAR0010,1500
ORD007325,PROD8583,Kolkata,339,10,17-01-2024 21:34,55,7.4,Small,Electronics,Festival,Wednesday,No,16,CUST68184,18,Standard,Suburban,No,Sunny,25,Severe,91.45,Stable,WAR0012,1500
ORD003329,PROD9013,Kolkata,253,16,17-01-2024 21:34,84,2.8,Large,Clothing,Peak,Wednesday,No,31,CUST97490,33,Express,Rural,No,Cloudy,22,Severe,109.1,Inflation,WAR0007,1500
ORD009092,PROD9780,Bangalore,2,4,17-01-2024 21:38,33,7.63,Large,Groceries,Off-Peak,Wednesday,No,8,CUST77719,13,Same-Day,Urban,No,Cloudy,21,Low,91.4,Inflation,WAR0002,1500
ORD007629,PROD2342,Kolkata,451,17,17-01-2024 21:43,184,5.77,Medium,Electronics,Off-Peak,Wednesday,No,7,CUST28640,4,Same-Day,Suburban,No,Stormy,36,Low,116.63,Recession,WAR0008,1500
ORD011295,PROD6805,Bangalore,195,6,17-01-2024 21:45,89,7.37,Small,Groceries,Normal,Wednesday,No,43,CUST58404,18,Standard,Rural,No,Stormy,22,High,105.63,Inflation,WAR0004,1500
ORD000624,PROD8616,Delhi,486,12,17-01-2024 21:45,149,7.91,Small,Clothing,Normal,Wednesday,No,5,CUST62925,20,Same-Day,Suburban,No,Cloudy,10,Low,105.1,Stable,WAR0011,1500
ORD003100,PROD4239,Chennai,279,6,17-01-2024 21:47,185,1.79,Small,Furniture,Normal,Wednesday,No,38,CUST23944,28,Same-Day,Rural,No,Rainy,28,Moderate,118.76,Recession,WAR0012,1500
ORD004300,PROD5644,Mumbai,431,16,17-01-2024 21:47,160,5.55,Large,Pharmaceuticals,Peak,Wednesday,No,9,CUST21347,43,Standard,Urban,No,Sunny,29,Moderate,114.56,Inflation,WAR0010,1500
ORD007533,PROD6927,Delhi,163,14,17-01-2024 22:03,101,9.39,Large,Clothing,Festival,Wednesday,No,38,CUST57279,35,Same-Day,Suburban,Yes,Sunny,32,Severe,105.67,Stable,WAR0009,1500
ORD007884,PROD7166,Hyderabad,193,8,17-01-2024 22:10,150,3.89,Medium,Groceries,Normal,Wednesday,No,32,CUST23239,26,Same-Day,Rural,No,Sunny,37,High,97.39,Inflation,WAR0010,1500
ORD002791,PROD4496,Chennai,150,1,17-01-2024 22:15,184,6.34,Medium,Groceries,Normal,Wednesday,No,30,CUST30360,15,Standard,Urban,No,Stormy,21,Moderate,101.77,Stable,WAR0001,1500
ORD000661,PROD4630,Kolkata,356,8,17-01-2024 22:29,89,4.32,Medium,Furniture,Peak,Wednesday,No,23,CUST28608,46,Standard,Suburban,No,Stormy,15,High,96.27,Stable,WAR0005,1500
ORD004194,PROD9904,Kolkata,155,8,17-01-2024 22:34,126,5.09,Large,Furniture,Off-Peak,Wednesday,No,21,CUST75716,27,Same-Day,Rural,No,Sunny,31,Severe,102.99,Recession,WAR0004,1500
ORD003636,PROD7284,Hyderabad,284,8,17-01-2024 22:58,27,5.94,Medium,Electronics,Off-Peak,Wednesday,No,33,CUST62770,8,Same-Day,Suburban,No,Cloudy,35,Moderate,93.32,Recession,WAR0001,1500
ORD000614,PROD8102,Kolkata,125,10,17-01-2024 23:02,172,2.82,Small,Furniture,Festival,Wednesday,Yes,38,CUST29819,35,Express,Urban,No,Sunny,37,High,112.11,Stable,WAR0003,1500
ORD014476,PROD9879,Bangalore,51,17,17-01-2024 23:03,175,7.16,Medium,Groceries,Normal,Wednesday,No,43,CUST24539,20,Express,Urban,No,Stormy,20,Moderate,91.58,Recession,WAR0005,1500
ORD006705,PROD7468,Delhi,190,13,17-01-2024 23:08,175,2.25,Small,Electronics,Off-Peak,Wednesday,Yes,9,CUST73544,34,Standard,Rural,No,Cloudy,11,High,103.81,Recession,WAR0007,1500
ORD011432,PROD2453,Delhi,479,3,17-01-2024 23:10,83,1.02,Small,Pharmaceuticals,Festival,Wednesday,No,29,CUST18949,29,Same-Day,Suburban,Yes,Cloudy,19,Low,113.9,Stable,WAR0005,1500
ORD011632,PROD6535,Hyderabad,378,10,17-01-2024 23:24,88,2.05,Medium,Electronics,Peak,Wednesday,No,19,CUST33111,49,Same-Day,Urban,No,Rainy,30,Low,97.3,Stable,WAR0008,1500
ORD009292,PROD5667,Bangalore,362,1,17-01-2024 23:49,39,5.26,Medium,Furniture,Normal,Wednesday,No,17,CUST21509,28,Express,Rural,No,Stormy,24,High,110.7,Inflation,WAR0006,1500
ORD000027,PROD6574,Chennai,293,14,17-01-2024 23:54,156,6.45,Medium,Electronics,Normal,Wednesday,No,18,CUST74237,11,Express,Urban,No,Cloudy,10,Severe,114.09,Recession,WAR0006,1500
ORD013559,PROD9004,Delhi,302,4,17-01-2024 23:55,120,8.15,Large,Clothing,Festival,Wednesday,No,12,CUST73536,27,Standard,Urban,No,Stormy,33,Severe,117.06,Stable,WAR0001,1500
ORD004058,PROD4368,Bangalore,408,6,18-01-2024 00:02,194,1.96,Medium,Furniture,Festival,Thursday,No,27,CUST22952,49,Express,Rural,No,Cloudy,13,Low,93.74,Recession,WAR0007,1500
ORD009676,PROD7859,Bangalore,89,14,18-01-2024 00:43,70,8.66,Large,Electronics,Off-Peak,Thursday,No,29,CUST13019,7,Express,Urban,No,Stormy,31,Severe,112.64,Stable,WAR0002,1500
ORD011279,PROD2979,Kolkata,61,19,18-01-2024 00:52,135,7.71,Large,Electronics,Peak,Thursday,Yes,15,CUST21851,7,Standard,Rural,No,Sunny,34,Low,94.11,Recession,WAR0002,1500
ORD014316,PROD1004,Kolkata,316,9,18-01-2024 00:56,54,4.68,Medium,Clothing,Festival,Thursday,No,42,CUST58763,49,Express,Rural,No,Stormy,17,High,103.48,Stable,WAR0011,1500
ORD009952,PROD6922,Delhi,369,1,18-01-2024 01:13,156,9.4,Large,Electronics,Peak,Thursday,No,28,CUST99482,15,Same-Day,Urban,No,Cloudy,25,High,98.72,Inflation,WAR0011,1500
ORD013030,PROD9602,Kolkata,335,11,18-01-2024 01:19,134,9.92,Large,Pharmaceuticals,Normal,Thursday,No,12,CUST23782,24,Express,Rural,No,Cloudy,23,High,90.18,Stable,WAR0005,1500
ORD001897,PROD4125,Mumbai,336,5,18-01-2024 01:23,130,4.41,Small,Pharmaceuticals,Off-Peak,Thursday,Yes,4,CUST49472,6,Express,Suburban,No,Sunny,18,High,119.26,Stable,WAR0004,1500
ORD000631,PROD8385,Chennai,450,1,18-01-2024 01:27,38,9.34,Medium,Furniture,Peak,Thursday,No,43,CUST74247,38,Same-Day,Urban,No,Cloudy,11,Moderate,92.19,Inflation,WAR0002,1500
ORD014827,PROD4943,Bangalore,320,5,18-01-2024 01:31,184,7.49,Small,Pharmaceuticals,Festival,Thursday,No,35,CUST12792,22,Standard,Urban,No,Cloudy,30,Low,107.22,Recession,WAR0010,1500
ORD010747,PROD8761,Mumbai,408,11,18-01-2024 01:43,75,1.43,Small,Clothing,Festival,Thursday,Yes,24,CUST96164,8,Same-Day,Urban,No,Stormy,14,Moderate,95.04,Stable,WAR0010,1500
ORD001384,PROD6962,Mumbai,68,15,18-01-2024 01:43,76,8.03,Small,Clothing,Normal,Thursday,No,21,CUST35443,7,Express,Suburban,No,Stormy,36,High,115.71,Inflation,WAR0001,1500
ORD001905,PROD7723,Bangalore,72,4,18-01-2024 01:47,131,8.45,Small,Furniture,Off-Peak,Thursday,Yes,23,CUST75669,11,Standard,Urban,Yes,Rainy,37,Moderate,105.26,Recession,WAR0007,1500
ORD007975,PROD5102,Kolkata,159,16,18-01-2024 01:52,181,7.75,Medium,Furniture,Festival,Thursday,No,28,CUST29227,10,Same-Day,Suburban,No,Rainy,24,Moderate,94.56,Stable,WAR0003,1500
ORD001726,PROD9488,Kolkata,87,14,18-01-2024 02:02,83,8.2,Small,Furniture,Normal,Thursday,No,49,CUST33144,21,Express,Suburban,No,Cloudy,35,Severe,94.05,Stable,WAR0005,1500
ORD008164,PROD8711,Chennai,211,7,18-01-2024 02:05,13,8.43,Small,Clothing,Peak,Thursday,No,6,CUST40580,44,Standard,Rural,Yes,Sunny,17,Low,97.92,Inflation,WAR0004,1500
ORD001640,PROD1570,Mumbai,341,15,18-01-2024 02:16,137,2.68,Small,Clothing,Festival,Thursday,No,36,CUST92124,49,Standard,Suburban,No,Rainy,32,Moderate,109.91,Recession,WAR0004,1500
ORD007835,PROD5477,Kolkata,69,11,18-01-2024 02:28,90,3.12,Medium,Electronics,Festival,Thursday,No,4,CUST69476,43,Standard,Urban,No,Stormy,15,High,113.97,Inflation,WAR0006,1500
ORD010040,PROD9571,Delhi,4,10,18-01-2024 02:45,141,6.7,Medium,Pharmaceuticals,Off-Peak,Thursday,No,17,CUST17981,31,Same-Day,Rural,No,Cloudy,29,Moderate,111.3,Recession,WAR0011,1500
ORD013168,PROD4539,Bangalore,319,2,18-01-2024 02:47,66,9.17,Large,Electronics,Festival,Thursday,No,31,CUST92408,45,Standard,Suburban,No,Sunny,28,Low,93.32,Stable,WAR0007,1500
ORD000600,PROD5941,Chennai,473,11,18-01-2024 02:48,72,3.85,Large,Pharmaceuticals,Festival,Thursday,Yes,14,CUST96376,36,Same-Day,Suburban,No,Stormy,11,Moderate,98.68,Inflation,WAR0001,1500
ORD009357,PROD3395,Delhi,374,14,18-01-2024 02:58,28,6.29,Large,Furniture,Festival,Thursday,No,8,CUST19988,8,Standard,Suburban,No,Cloudy,22,Low,108.42,Recession,WAR0012,1500
ORD001813,PROD8491,Chennai,108,11,18-01-2024 03:04,165,7.15,Large,Furniture,Off-Peak,Thursday,No,9,CUST44468,21,Same-Day,Urban,No,Rainy,38,Severe,115.7,Inflation,WAR0003,1500
ORD014167,PROD8816,Hyderabad,239,18,18-01-2024 03:08,199,5.07,Medium,Furniture,Festival,Thursday,No,33,CUST62052,32,Same-Day,Rural,No,Cloudy,19,Severe,108.21,Inflation,WAR0010,1500
ORD013161,PROD8212,Kolkata,110,14,18-01-2024 03:11,55,7.42,Medium,Furniture,Festival,Thursday,No,44,CUST31578,3,Express,Suburban,Yes,Cloudy,12,Severe,114.02,Stable,WAR0001,1500
ORD014511,PROD8759,Hyderabad,58,18,18-01-2024 03:15,166,9.1,Small,Clothing,Peak,Thursday,Yes,11,CUST11143,35,Standard,Urban,No,Stormy,38,High,108.61,Recession,WAR0009,1500
ORD008353,PROD3601,Hyderabad,177,4,18-01-2024 03:30,48,6.62,Small,Clothing,Peak,Thursday,No,42,CUST87818,33,Same-Day,Suburban,No,Stormy,14,Moderate,94.9,Inflation,WAR0011,1500
ORD001920,PROD6608,Delhi,228,11,18-01-2024 03:48,51,5.86,Medium,Electronics,Off-Peak,Thursday,No,39,CUST74416,33,Standard,Suburban,No,Rainy,30,Severe,94.15,Inflation,WAR0010,1500
ORD002880,PROD5693,Kolkata,364,15,18-01-2024 03:59,85,4.95,Large,Furniture,Festival,Thursday,No,4,CUST25654,48,Standard,Suburban,No,Rainy,27,High,103.95,Recession,WAR0002,1500
ORD008499,PROD4502,Mumbai,149,7,18-01-2024 04:01,197,6.2,Medium,Electronics,Normal,Thursday,No,22,CUST35181,22,Same-Day,Rural,No,Cloudy,14,Severe,110.85,Recession,WAR0001,1500
ORD011835,PROD1472,Kolkata,33,14,18-01-2024 04:16,177,4.2,Medium,Clothing,Normal,Thursday,No,37,CUST18666,48,Same-Day,Urban,No,Cloudy,26,Low,114.07,Stable,WAR0006,1500
ORD005671,PROD2276,Delhi,211,15,18-01-2024 04:22,138,4.52,Large,Groceries,Off-Peak,Thursday,No,30,CUST70283,1,Same-Day,Rural,No,Stormy,37,Low,104.44,Stable,WAR0002,1500
ORD006498,PROD9095,Kolkata,412,2,18-01-2024 04:37,25,5.79,Large,Furniture,Off-Peak,Thursday,No,29,CUST14613,35,Standard,Urban,No,Sunny,15,Low,102.67,Stable,WAR0003,1500
ORD013793,PROD3402,Chennai,385,7,18-01-2024 04:48,44,1.6,Medium,Furniture,Off-Peak,Thursday,No,34,CUST21708,42,Express,Rural,Yes,Rainy,35,Severe,102.52,Inflation,WAR0011,1500
ORD003798,PROD1894,Delhi,182,19,18-01-2024 04:50,163,3.06,Large,Groceries,Off-Peak,Thursday,Yes,38,CUST59490,35,Standard,Rural,No,Stormy,34,Moderate,105.81,Inflation,WAR0002,1500
ORD011430,PROD3159,Chennai,410,7,18-01-2024 05:08,52,5.89,Large,Pharmaceuticals,Festival,Thursday,No,23,CUST44687,12,Standard,Rural,No,Stormy,12,Moderate,102.97,Stable,WAR0012,1500
ORD007508,PROD8194,Chennai,490,11,18-01-2024 05:12,105,4.88,Small,Pharmaceuticals,Festival,Thursday,No,40,CUST57009,11,Same-Day,Urban,No,Rainy,26,Low,112.83,Recession,WAR0011,1500
ORD010106,PROD4156,Chennai,437,6,18-01-2024 05:26,140,4.0,Large,Groceries,Off-Peak,Thursday,No,45,CUST26836,21,Express,Suburban,No,Stormy,15,Moderate,113.04,Stable,WAR0001,1500
ORD014867,PROD2343,Bangalore,75,18,18-01-2024 05:39,171,7.57,Large,Electronics,Off-Peak,Thursday,No,22,CUST23770,2,Same-Day,Rural,No,Stormy,22,Severe,118.44,Stable,WAR0008,1500
ORD001295,PROD5743,Kolkata,317,18,18-01-2024 05:57,82,7.24,Medium,Clothing,Festival,Thursday,No,20,CUST11286,14,Same-Day,Rural,No,Stormy,20,High,92.99,Recession,WAR0012,1500
ORD001702,PROD3126,Chennai,348,2,18-01-2024 06:06,126,2.5,Medium,Pharmaceuticals,Peak,Thursday,No,27,CUST24474,35,Express,Rural,No,Sunny,33,Low,111.35,Stable,WAR0008,1500
ORD006974,PROD8200,Chennai,207,2,18-01-2024 06:08,35,8.91,Large,Furniture,Peak,Thursday,Yes,20,CUST23801,26,Same-Day,Suburban,No,Stormy,27,High,114.01,Recession,WAR0007,1500
ORD014324,PROD7249,Bangalore,307,2,18-01-2024 06:20,53,5.46,Small,Electronics,Normal,Thursday,Yes,43,CUST75081,29,Standard,Suburban,No,Stormy,34,Moderate,101.14,Stable,WAR0012,1500
ORD010588,PROD9632,Hyderabad,195,9,18-01-2024 06:37,117,7.67,Medium,Clothing,Festival,Thursday,No,23,CUST80517,5,Same-Day,Rural,No,Cloudy,15,Moderate,107.56,Recession,WAR0009,1500
ORD003030,PROD2020,Mumbai,9,7,18-01-2024 06:44,72,6.16,Large,Groceries,Normal,Thursday,No,45,CUST43316,10,Express,Suburban,No,Sunny,13,Moderate,93.11,Inflation,WAR0001,1500
ORD002283,PROD3773,Kolkata,353,3,18-01-2024 06:45,91,9.98,Small,Groceries,Festival,Thursday,Yes,16,CUST14379,46,Express,Rural,No,Cloudy,16,Low,114.5,Recession,WAR0010,1500
ORD008414,PROD8567,Hyderabad,43,12,18-01-2024 06:48,195,7.77,Large,Electronics,Festival,Thursday,No,38,CUST67928,15,Same-Day,Rural,No,Rainy,26,Low,106.0,Stable,WAR0003,1500
ORD005668,PROD9921,Kolkata,421,4,18-01-2024 06:53,18,7.36,Large,Clothing,Normal,Thursday,Yes,22,CUST20663,33,Standard,Urban,No,Cloudy,25,Moderate,108.38,Stable,WAR0002,1500
ORD003150,PROD5430,Hyderabad,257,14,18-01-2024 07:00,100,8.01,Large,Clothing,Normal,Thursday,Yes,38,CUST35502,42,Same-Day,Suburban,No,Cloudy,15,Severe,103.48,Recession,WAR0001,1500
ORD014726,PROD9022,Delhi,232,4,18-01-2024 07:11,154,2.29,Large,Groceries,Festival,Thursday,No,30,CUST68400,1,Standard,Suburban,No,Rainy,36,Moderate,92.38,Inflation,WAR0005,1500
ORD000137,PROD6310,Mumbai,135,3,18-01-2024 07:13,44,2.84,Medium,Clothing,Normal,Thursday,No,18,CUST75019,24,Standard,Urban,Yes,Cloudy,32,Moderate,90.26,Stable,WAR0009,1500
ORD000389,PROD3925,Delhi,339,2,18-01-2024 07:31,43,7.43,Large,Electronics,Peak,Thursday,No,41,CUST81118,42,Express,Urban,Yes,Sunny,33,High,114.0,Inflation,WAR0004,1500
ORD003343,PROD8619,Hyderabad,266,14,18-01-2024 07:35,155,5.45,Medium,Furniture,Peak,Thursday,No,10,CUST63458,18,Standard,Rural,No,Rainy,28,Moderate,102.67,Stable,WAR0004,1500
ORD011011,PROD3958,Delhi,89,8,18-01-2024 07:49,102,7.79,Large,Groceries,Festival,Thursday,No,47,CUST47027,2,Same-Day,Urban,No,Stormy,17,Severe,93.58,Recession,WAR0001,1500
ORD013046,PROD4312,Mumbai,411,12,18-01-2024 07:54,40,1.93,Large,Pharmaceuticals,Normal,Thursday,No,20,CUST87962,45,Standard,Urban,No,Stormy,15,Low,92.57,Inflation,WAR0010,1500
ORD007777,PROD1445,Chennai,457,9,18-01-2024 08:03,18,5.83,Small,Groceries,Festival,Thursday,No,15,CUST55411,15,Same-Day,Suburban,No,Cloudy,22,Moderate,114.9,Stable,WAR0011,1500
ORD004000,PROD4603,Kolkata,340,2,18-01-2024 08:08,79,5.11,Small,Pharmaceuticals,Peak,Thursday,No,45,CUST95488,30,Same-Day,Urban,No,Sunny,35,Low,91.72,Stable,WAR0002,1500
ORD011368,PROD9334,Mumbai,285,18,18-01-2024 08:13,55,6.44,Small,Furniture,Off-Peak,Thursday,No,9,CUST90056,12,Same-Day,Rural,Yes,Stormy,32,Low,96.81,Inflation,WAR0009,1500
ORD011116,PROD9893,Bangalore,481,14,18-01-2024 08:20,94,5.52,Medium,Electronics,Festival,Thursday,No,13,CUST23737,5,Express,Urban,No,Cloudy,38,Low,107.37,Recession,WAR0004,1500
ORD011272,PROD3431,Bangalore,230,3,18-01-2024 08:24,56,5.38,Medium,Clothing,Normal,Thursday,No,6,CUST45720,25,Standard,Suburban,No,Cloudy,22,Severe,98.28,Inflation,WAR0009,1500
ORD009217,PROD1834,Chennai,438,7,18-01-2024 08:48,124,7.95,Medium,Furniture,Festival,Thursday,No,10,CUST81495,31,Standard,Rural,No,Cloudy,12,High,105.42,Recession,WAR0004,1500
ORD008373,PROD5717,Chennai,15,13,18-01-2024 08:54,183,1.11,Medium,Groceries,Off-Peak,Thursday,No,14,CUST50518,22,Express,Rural,No,Rainy,19,High,102.69,Inflation,WAR0004,1500
ORD013427,PROD2633,Delhi,329,11,18-01-2024 09:39,123,6.39,Medium,Clothing,Peak,Thursday,No,1,CUST86981,42,Same-Day,Rural,No,Sunny,18,Moderate,103.54,Inflation,WAR0005,1500
ORD009349,PROD3436,Delhi,470,4,18-01-2024 09:41,187,6.09,Small,Electronics,Off-Peak,Thursday,Yes,7,CUST32719,12,Express,Rural,No,Sunny,32,Severe,91.19,Stable,WAR0012,1500
ORD007316,PROD2548,Hyderabad,128,1,18-01-2024 09:44,184,7.45,Medium,Furniture,Off-Peak,Thursday,No,38,CUST72663,47,Express,Rural,No,Stormy,32,Severe,114.56,Recession,WAR0012,1500
ORD001948,PROD2294,Hyderabad,80,2,18-01-2024 09:53,161,8.44,Large,Groceries,Off-Peak,Thursday,No,46,CUST88276,36,Standard,Rural,No,Cloudy,37,Moderate,105.34,Recession,WAR0006,1500
ORD007023,PROD7765,Bangalore,450,8,18-01-2024 10:05,118,9.63,Medium,Electronics,Off-Peak,Thursday,Yes,18,CUST56464,8,Standard,Urban,No,Stormy,36,Low,119.27,Recession,WAR0011,1500
ORD002492,PROD7437,Mumbai,147,9,18-01-2024 10:32,126,4.08,Small,Groceries,Normal,Thursday,No,35,CUST89896,6,Express,Urban,No,Rainy,12,Low,101.0,Recession,WAR0011,1500
ORD012661,PROD8859,Delhi,326,9,18-01-2024 10:32,164,3.05,Medium,Furniture,Festival,Thursday,Yes,46,CUST80652,10,Same-Day,Urban,No,Stormy,32,Low,119.82,Recession,WAR0010,1500
ORD010777,PROD2638,Chennai,132,15,18-01-2024 10:43,169,4.81,Medium,Groceries,Normal,Thursday,No,9,CUST11310,19,Express,Suburban,No,Rainy,36,Low,92.78,Recession,WAR0010,1500
ORD010706,PROD7601,Mumbai,12,4,18-01-2024 10:44,191,3.59,Large,Clothing,Peak,Thursday,Yes,13,CUST14931,43,Same-Day,Suburban,No,Rainy,29,Severe,93.82,Recession,WAR0002,1500
ORD004865,PROD2759,Chennai,461,4,18-01-2024 11:00,154,6.53,Small,Clothing,Festival,Thursday,No,41,CUST42800,39,Same-Day,Urban,No,Sunny,23,High,109.85,Recession,WAR0002,1500
ORD012154,PROD7833,Delhi,229,6,18-01-2024 11:06,31,9.78,Medium,Pharmaceuticals,Peak,Thursday,No,16,CUST97535,8,Same-Day,Urban,No,Sunny,12,High,94.93,Stable,WAR0007,1500
ORD014154,PROD5481,Chennai,234,8,18-01-2024 11:14,50,5.42,Small,Electronics,Normal,Thursday,No,34,CUST10978,21,Standard,Suburban,No,Rainy,14,Severe,95.63,Inflation,WAR0010,1500
ORD002059,PROD8834,Hyderabad,439,14,18-01-2024 11:42,75,7.51,Medium,Electronics,Normal,Thursday,No,10,CUST71746,38,Standard,Suburban,No,Stormy,22,Low,113.31,Recession,WAR0009,1500
ORD009007,PROD3967,Mumbai,35,15,18-01-2024 11:49,175,8.39,Medium,Groceries,Festival,Thursday,No,35,CUST45174,2,Same-Day,Urban,No,Sunny,38,Severe,106.38,Stable,WAR0004,1500
ORD011903,PROD7214,Bangalore,471,5,18-01-2024 11:53,138,7.47,Large,Clothing,Normal,Thursday,Yes,27,CUST78189,32,Same-Day,Urban,No,Rainy,10,High,96.3,Inflation,WAR0007,1500
ORD010175,PROD2205,Mumbai,424,11,18-01-2024 12:07,155,5.82,Medium,Electronics,Peak,Thursday,Yes,35,CUST22786,5,Express,Suburban,Yes,Sunny,20,Low,106.43,Inflation,WAR0002,1500
ORD003431,PROD2609,Mumbai,404,12,18-01-2024 12:12,28,5.29,Small,Groceries,Festival,Thursday,No,33,CUST70853,4,Same-Day,Suburban,No,Rainy,34,Severe,113.16,Stable,WAR0003,1500
ORD008917,PROD5775,Hyderabad,245,13,18-01-2024 12:14,76,8.55,Large,Furniture,Peak,Thursday,Yes,10,CUST48222,27,Standard,Urban,No,Stormy,17,Low,92.69,Inflation,WAR0007,1500
