order_id,product_id,weather_condition,temperature,traffic_level,fuel_price_index,economic_conditions
ORD003751,PROD7105,Sunny,20,Low,99.17,Inflation
ORD003037,PROD7438,Stormy,31,Moderate,117.27,Inflation
ORD010377,PROD6231,Stormy,38,Severe,104.21,Recession
ORD010191,PROD6681,Rainy,31,High,104.14,Inflation
ORD013340,PROD2960,Cloudy,39,Moderate,108.64,Inflation
ORD009833,PROD5753,Rainy,13,Low,105.75,Inflation
ORD002531,PROD6432,Sunny,12,Low,111.53,Stable
ORD000998,PROD3240,Cloudy,34,Severe,104.33,Inflation
ORD012044,PROD6215,Cloudy,27,Low,104.73,Recession
ORD013490,PROD1785,Sunny,10,High,114.49,Stable
ORD002973,PROD4656,Sunny,38,Severe,103.36,Recession
ORD002004,PROD9092,Sunny,21,Severe,93.97,Inflation
ORD004603,PROD8972,Cloudy,33,Moderate,105.98,Inflation
ORD003435,PROD8259,Cloudy,35,Severe,114.46,Stable
ORD012107,PROD7921,Sunny,23,Moderate,112.75,Stable
ORD006808,PROD2594,Sunny,37,Low,117.88,Recession
ORD003951,PROD7371,Rainy,26,Low,98.35,Inflation
ORD009378,PROD5411,Sunny,34,High,118.86,Recession
ORD001387,PROD7347,Rainy,26,Low,108.61,Recession
ORD014737,PROD6129,Stormy,17,Moderate,118.63,Recession
ORD009855,PROD4917,Cloudy,11,High,96.39,Stable
ORD013743,PROD5478,Sunny,13,Moderate,101.12,Recession
ORD004533,PROD9066,Stormy,25,Severe,97.25,Inflation
ORD008639,PROD6011,Sunny,24,Moderate,104.32,Stable
ORD005159,PROD2767,Rainy,34,Low,104.85,Inflation
ORD005897,PROD1138,Sunny,16,Low,95.58,Stable
ORD010799,PROD3282,Stormy,38,Moderate,99.3,Stable
ORD007580,PROD4501,Sunny,29,High,110.88,Stable
ORD001597,PROD8159,Rainy,29,Severe,109.88,Inflation
ORD011174,PROD4845,Rainy,33,Severe,112.25,Inflation
ORD003510,PROD8520,Stormy,27,Low,115.78,Inflation
ORD006892,PROD9178,Sunny,39,High,102.99,Recession
ORD002651,PROD3236,Cloudy,18,Severe,96.38,Stable
ORD009369,PROD6507,Sunny,26,Low,102.92,Stable
ORD013746,PROD4240,Cloudy,29,Moderate,90.22,Inflation
ORD013682,PROD1343,Stormy,36,High,104.31,Recession
ORD000455,PROD8784,Rainy,14,Severe,112.99,Stable
ORD004199,PROD7430,Rainy,25,High,103.93,Stable
ORD004202,PROD3193,Stormy,14,Low,100.69,Stable
ORD008257,PROD1194,Sunny,13,Moderate,119.48,Stable
ORD010185,PROD5894,Cloudy,38,Low,106.19,Inflation
ORD005753,PROD3945,Cloudy,18,Low,119.68,Inflation
ORD000668,PROD6632,Stormy,29,Severe,110.54,Recession
ORD004500,PROD2523,Sunny,32,Moderate,93.69,Inflation
ORD011805,PROD6914,Stormy,35,Severe,104.01,Recession
ORD007025,PROD7920,Rainy,11,High,111.97,Inflation
ORD000397,PROD9379,Stormy,19,Moderate,114.53,Inflation
ORD003087,PROD2989,Stormy,13,Low,92.48,Inflation
ORD008813,PROD8279,Rainy,15,Low,90.1,Inflation
ORD001106,PROD3370,Cloudy,38,Low,95.3,Stable
ORD006331,PROD3465,Cloudy,31,Severe,91.88,Recession
ORD011704,PROD2098,Stormy,30,Moderate,111.7,Inflation
ORD013521,PROD2905,Rainy,15,Low,97.52,Recession
ORD001625,PROD6759,Sunny,21,Moderate,108.27,Inflation
ORD010116,PROD3595,Cloudy,13,Moderate,98.48,Inflation
ORD014172,PROD1417,Cloudy,37,Low,116.11,Recession
ORD001859,PROD6456,Stormy,26,Low,108.54,Inflation
ORD009263,PROD3518,Cloudy,26,Low,98.28,Recession
ORD011090,PROD6508,Sunny,20,Severe,97.57,Stable
ORD010911,PROD9170,Rainy,33,Moderate,114.19,Recession
ORD008764,PROD1155,Cloudy,13,Low,99.03,Recession
ORD014262,PROD9370,Cloudy,27,Severe,104.05,Inflation
ORD001415,PROD6928,Stormy,21,Severe,111.19,Stable
ORD007253,PROD2461,Cloudy,39,Moderate,106.67,Stable
ORD007466,PROD1523,Cloudy,16,Severe,103.66,Inflation
ORD014618,PROD1395,Cloudy,11,High,115.05,Stable
ORD003780,PROD8220,Rainy,30,Moderate,102.76,Recession
ORD005351,PROD6491,Cloudy,11,Low,92.03,Inflation
ORD012930,PROD2579,Rainy,18,Low,97.64,Recession
ORD005839,PROD6617,Sunny,33,Severe,111.68,Recession
ORD014788,PROD8450,Stormy,38,Moderate,96.8,Inflation
ORD000478,PROD9702,Rainy,18,Moderate,90.03,Recession
ORD006774,PROD1538,Rainy,13,High,109.95,Inflation
ORD001708,PROD9612,Cloudy,13,Moderate,103.82,Recession
ORD013976,PROD5299,Rainy,16,Severe,110.35,Stable
ORD006816,PROD5056,Sunny,11,High,98.22,Recession
ORD003182,PROD9882,Stormy,29,Low,99.67,Inflation
ORD013702,PROD8594,Sunny,26,Low,99.27,Inflation
ORD006140,PROD5670,Stormy,36,Severe,94.35,Stable
ORD000715,PROD8827,Rainy,14,Severe,96.92,Stable
ORD009768,PROD1917,Rainy,37,Moderate,108.83,Recession
ORD011019,PROD7517,Sunny,32,Severe,97.98,Recession
ORD001678,PROD8406,Stormy,32,High,113.39,Inflation
ORD004635,PROD2284,Stormy,36,High,108.91,Stable
ORD002395,PROD9038,Stormy,31,High,112.02,Stable
ORD000361,PROD5371,Rainy,34,Severe,102.02,Stable
ORD001371,PROD8381,Rainy,19,High,98.26,Stable
ORD010863,PROD8364,Cloudy,20,Low,110.57,Inflation
ORD014207,PROD7821,Rainy,21,Low,95.12,Recession
ORD013949,PROD7754,Stormy,20,Low,95.07,Inflation
ORD014597,PROD9604,Sunny,23,Low,96.26,Recession
ORD008252,PROD5906,Stormy,27,Low,105.53,Inflation
ORD000095,PROD6930,Sunny,27,Low,95.33,Inflation
ORD001324,PROD6752,Stormy,20,Moderate,96.83,Recession
ORD010324,PROD6527,Cloudy,26,Severe,119.48,Recession
ORD012150,PROD5378,Rainy,21,High,102.49,Stable
ORD000461,PROD9099,Sunny,11,High,103.2,Stable
ORD007455,PROD5975,Stormy,22,Low,105.18,Recession
ORD005397,PROD2436,Cloudy,20,Severe,92.06,Inflation
ORD011963,PROD8790,Stormy,18,Severe,117.98,Stable
ORD008940,PROD9648,Rainy,14,High,96.18,Stable
ORD010005,PROD7658,Sunny,24,Severe,91.4,Recession
ORD005803,PROD5738,Stormy,12,Moderate,114.2,Stable
ORD000840,PROD5719,Sunny,17,Moderate,112.15,Stable
ORD000740,PROD4457,Stormy,38,Severe,98.45,Stable
ORD008898,PROD8546,Stormy,14,High,104.54,Recession
ORD001366,PROD6267,Cloudy,33,Severe,116.67,Inflation
ORD009540,PROD8526,Cloudy,32,Low,117.17,Recession
ORD010864,PROD7187,Sunny,31,Severe,114.45,Inflation
ORD000724,PROD5978,Cloudy,14,High,114.75,Stable
ORD014475,PROD4428,Rainy,10,High,102.34,Recession
ORD010217,PROD5483,Cloudy,22,High,102.16,Recession
ORD012516,PROD5354,Stormy,16,Moderate,97.5,Inflation
ORD003161,PROD4813,Rainy,24,Low,103.19,Inflation
ORD009295,PROD7464,Stormy,39,Severe,92.43,Stable
ORD013070,PROD3625,Cloudy,11,High,107.81,Stable
ORD012711,PROD5243,Sunny,31,Severe,90.06,Recession
ORD002541,PROD8303,Cloudy,23,Severe,115.34,Stable
ORD006542,PROD5749,Rainy,37,Moderate,99.58,Recession
ORD002479,PROD6253,Sunny,38,High,108.64,Recession
ORD001982,PROD1969,Sunny,21,Severe,95.36,Inflation
ORD006234,PROD2605,Rainy,14,Severe,106.88,Stable
ORD013250,PROD9978,Cloudy,10,High,116.51,Inflation
ORD003538,PROD6236,Sunny,17,Severe,106.49,Recession
ORD002229,PROD4555,Cloudy,25,High,98.69,Recession
ORD013818,PROD7449,Sunny,29,High,110.14,Inflation
ORD000120,PROD3591,Sunny,10,Moderate,106.76,Stable
ORD000632,PROD4995,Sunny,34,Low,96.96,Inflation
ORD012522,PROD9561,Rainy,17,Moderate,101.51,Recession
ORD010867,PROD4206,Sunny,22,Severe,118.49,Stable
ORD011806,PROD9618,Cloudy,32,Severe,109.47,Recession
ORD005931,PROD5216,Rainy,25,Severe,116.35,Recession
ORD007868,PROD1033,Cloudy,35,Moderate,108.65,Recession
ORD003425,PROD1331,Stormy,28,Low,100.73,Inflation
ORD009404,PROD2587,Stormy,25,High,102.44,Inflation
ORD000216,PROD5563,Rainy,17,Moderate,98.02,Inflation
ORD003580,PROD8736,Cloudy,28,High,114.23,Stable
ORD004192,PROD1600,Cloudy,10,Moderate,115.81,Stable
ORD007532,PROD9456,Stormy,20,Severe,118.45,Inflation
ORD006548,PROD4002,Rainy,25,Severe,118.88,Inflation
ORD000374,PROD1387,Stormy,26,High,102.77,Inflation
ORD012586,PROD2549,Rainy,39,High,103.11,Inflation
ORD007308,PROD1781,Stormy,31,Moderate,95.48,Recession
ORD003643,PROD5764,Stormy,25,Low,90.09,Recession
ORD012458,PROD7649,Stormy,34,High,105.11,Inflation
ORD004776,PROD1813,Stormy,30,Moderate,115.37,Recession
ORD004407,PROD1086,Sunny,34,Low,116.25,Inflation
ORD013546,PROD4104,Rainy,36,Severe,107.63,Inflation
ORD000749,PROD7693,Sunny,13,Severe,94.25,Stable
ORD002556,PROD6707,Sunny,14,Moderate,98.38,Recession
ORD012757,PROD1351,Stormy,25,High,111.72,Inflation
ORD010724,PROD1868,Sunny,17,Low,91.08,Stable
ORD005516,PROD4893,Sunny,34,Low,90.08,Stable
ORD002539,PROD9499,Stormy,31,Low,95.71,Recession
ORD002951,PROD1201,Sunny,13,High,93.39,Inflation
ORD010542,PROD4740,Rainy,29,Moderate,91.47,Recession
ORD014751,PROD3281,Stormy,33,High,99.53,Recession
ORD006870,PROD8786,Rainy,28,High,111.18,Recession
ORD009565,PROD7191,Rainy,23,Severe,113.28,Recession
ORD000064,PROD2169,Cloudy,18,Moderate,102.26,Stable
ORD005325,PROD7775,Stormy,30,Severe,90.35,Stable
ORD006390,PROD4361,Stormy,31,Moderate,107.9,Inflation
ORD009558,PROD8455,Stormy,19,Low,105.15,Inflation
ORD012166,PROD3871,Sunny,27,High,116.62,Stable
ORD013181,PROD5074,Rainy,38,Low,91.03,Inflation
ORD006383,PROD1674,Cloudy,17,High,102.78,Inflation
ORD005416,PROD5797,Rainy,24,High,104.41,Recession
ORD013321,PROD9041,Cloudy,36,Low,113.72,Inflation
ORD014908,PROD2059,Sunny,22,Moderate,103.38,Inflation
ORD014345,PROD2971,Sunny,15,High,111.16,Stable
ORD001976,PROD8793,Rainy,30,Severe,90.18,Inflation
ORD014849,PROD7658,Rainy,35,Severe,93.72,Stable
ORD007130,PROD1853,Rainy,33,Severe,104.92,Stable
ORD011407,PROD9402,Rainy,18,Severe,93.3,Recession
ORD007016,PROD6196,Rainy,30,Severe,105.89,Stable
ORD001536,PROD1025,Rainy,11,Low,110.29,Recession
ORD013150,PROD1689,Cloudy,12,Low,116.58,Recession
ORD014264,PROD3619,Rainy,19,Severe,119.4,Inflation
ORD001936,PROD6714,Sunny,11,High,107.13,Recession
ORD001383,PROD3600,Sunny,25,Severe,95.37,Inflation
ORD002142,PROD7948,Stormy,11,Moderate,114.97,Inflation
ORD011206,PROD1418,Stormy,17,Low,90.18,Inflation
ORD010157,PROD2817,Sunny,23,High,100.0,Stable
ORD014243,PROD4278,Stormy,29,Low,109.39,Recession
ORD012491,PROD4741,Stormy,31,Moderate,99.98,Stable
ORD002070,PROD9609,Stormy,37,Severe,116.87,Inflation
ORD003767,PROD2699,Stormy,25,Moderate,110.35,Recession
ORD014388,PROD4793,Stormy,27,Moderate,112.26,Stable
ORD001194,PROD7929,Cloudy,16,Moderate,119.35,Stable
ORD008483,PROD2582,Sunny,23,High,112.76,Inflation
ORD002795,PROD4705,Sunny,22,Moderate,99.35,Recession
ORD005318,PROD2481,Rainy,30,Low,113.38,Stable
ORD000958,PROD3344,Rainy,19,High,96.4,Recession
ORD005504,PROD9753,Stormy,19,High,99.91,Inflation
ORD012886,PROD9151,Sunny,14,Severe,111.45,Recession
ORD006014,PROD1584,Sunny,16,High,100.48,Recession
ORD000215,PROD4006,Sunny,32,Severe,107.93,Inflation
ORD004213,PROD9423,Rainy,39,High,94.36,Recession
ORD003379,PROD2283,Stormy,31,Severe,119.3,Recession
ORD013573,PROD2956,Stormy,29,Severe,107.11,Stable
ORD003496,PROD9409,Sunny,19,Low,97.2,Stable
ORD006636,PROD6770,Rainy,33,High,115.2,Recession
ORD013486,PROD6031,Rainy,29,Low,98.73,Recession
ORD013275,PROD5284,Cloudy,21,Severe,93.02,Recession
ORD007486,PROD2817,Sunny,36,Severe,90.79,Recession
ORD010593,PROD7406,Cloudy,10,Low,100.63,Stable
ORD000386,PROD1452,Cloudy,11,Severe,118.19,Inflation
ORD007223,PROD7120,Cloudy,11,Low,91.45,Stable
ORD007522,PROD5021,Rainy,20,Low,103.53,Inflation
ORD005211,PROD6395,Rainy,30,High,91.28,Inflation
ORD007789,PROD1849,Stormy,37,Moderate,118.92,Inflation
ORD010321,PROD9740,Sunny,15,High,107.82,Stable
ORD008360,PROD1121,Cloudy,28,High,101.34,Inflation
ORD006028,PROD6558,Rainy,24,Severe,93.91,Inflation
ORD014811,PROD2760,Cloudy,34,Low,92.44,Inflation
ORD008835,PROD3753,Cloudy,32,Severe,93.84,Stable
ORD008061,PROD1894,Sunny,15,High,94.07,Stable
ORD009631,PROD3475,Sunny,15,High,119.03,Inflation
ORD001282,PROD9196,Sunny,17,Severe,103.29,Stable
ORD008495,PROD7472,Rainy,27,Moderate,98.67,Recession
ORD008698,PROD9495,Cloudy,31,Moderate,108.78,Recession
ORD006130,PROD4173,Stormy,36,High,106.2,Stable
ORD014668,PROD3382,Cloudy,23,Low,90.59,Inflation
ORD012317,PROD7554,Cloudy,39,High,101.15,Inflation
ORD014961,PROD4798,Stormy,13,Moderate,107.69,Inflation
ORD002760,PROD6631,Stormy,28,Severe,94.17,Recession
ORD014317,PROD1511,Rainy,30,Severe,100.64,Inflation
ORD010119,PROD2631,Cloudy,13,Severe,105.37,Inflation
ORD000343,PROD6974,Sunny,25,Moderate,92.17,Recession
ORD003212,PROD6514,Rainy,20,Low,105.53,Recession
ORD009508,PROD7690,Rainy,38,High,96.05,Inflation
ORD013307,PROD2059,Sunny,31,Severe,108.37,Inflation
ORD004111,PROD1182,Sunny,34,High,114.78,Stable
ORD001698,PROD1430,Rainy,25,Moderate,119.29,Inflation
ORD010580,PROD4380,Rainy,25,High,100.86,Stable
ORD003075,PROD1802,Sunny,36,High,111.78,Recession
ORD003587,PROD7768,Rainy,35,Severe,114.61,Inflation
ORD008175,PROD6272,Cloudy,27,Moderate,108.7,Stable
ORD005762,PROD7959,Sunny,13,Moderate,109.23,Inflation
ORD014998,PROD3736,Sunny,29,High,98.78,Inflation
ORD001105,PROD5542,Cloudy,16,Moderate,102.55,Recession
ORD001712,PROD3053,Stormy,30,Low,100.96,Recession
ORD004765,PROD3238,Stormy,26,Low,113.57,Recession
ORD006795,PROD7189,Sunny,32,Moderate,90.47,Inflation
ORD006029,PROD1918,Stormy,29,Low,97.15,Stable
ORD012033,PROD2636,Rainy,35,Severe,114.6,Recession
ORD003559,PROD2599,Rainy,28,Low,92.38,Stable
ORD001877,PROD8780,Cloudy,33,Severe,115.83,Inflation
ORD014733,PROD5444,Sunny,27,High,112.91,Stable
ORD003902,PROD5819,Cloudy,18,Low,91.05,Inflation
ORD006563,PROD9489,Stormy,22,Severe,101.69,Recession
ORD002799,PROD1132,Stormy,26,Moderate,106.95,Inflation
ORD012186,PROD2656,Cloudy,32,Low,96.38,Recession
ORD004179,PROD2343,Rainy,21,Severe,90.75,Stable
ORD002335,PROD7652,Rainy,26,Severe,111.03,Stable
ORD009038,PROD4378,Cloudy,22,High,117.51,Stable
ORD001221,PROD3972,Sunny,21,High,109.45,Inflation
ORD005800,PROD7897,Rainy,32,Moderate,90.29,Inflation
ORD006685,PROD6111,Stormy,17,Moderate,103.46,Stable
ORD002722,PROD5090,Rainy,18,Moderate,103.68,Stable
ORD000702,PROD5786,Cloudy,24,Low,101.95,Recession
ORD014105,PROD4165,Sunny,15,Moderate,92.01,Stable
ORD002286,PROD9000,Sunny,38,Low,98.41,Stable
ORD011611,PROD2785,Cloudy,18,Moderate,92.05,Recession
ORD012146,PROD6528,Cloudy,30,Moderate,90.32,Stable
ORD003684,PROD4366,Sunny,18,Moderate,109.96,Stable
ORD003045,PROD3230,Stormy,19,Moderate,114.58,Inflation
ORD013640,PROD1286,Rainy,25,High,92.76,Inflation
ORD010760,PROD5264,Cloudy,34,Severe,97.59,Recession
ORD012363,PROD8268,Cloudy,34,Moderate,109.4,Recession
ORD009409,PROD6920,Sunny,14,Moderate,118.3,Recession
ORD012405,PROD7764,Sunny,28,Moderate,99.11,Inflation
ORD009641,PROD6707,Cloudy,11,Low,115.28,Inflation
ORD009232,PROD5337,Sunny,34,High,111.13,Stable
ORD009079,PROD3105,Cloudy,12,High,102.03,Recession
ORD000319,PROD1832,Cloudy,38,Severe,101.69,Recession
ORD005393,PROD3381,Stormy,30,Low,111.81,Inflation
ORD007200,PROD3025,Cloudy,11,High,104.01,Recession
ORD005299,PROD1643,Stormy,16,Low,114.66,Inflation
ORD003731,PROD8606,Rainy,19,High,101.48,Recession
ORD013588,PROD7358,Stormy,16,Severe,105.35,Recession
ORD009190,PROD9334,Sunny,18,High,107.99,Recession
ORD004862,PROD6824,Stormy,36,Moderate,116.01,Stable
ORD007578,PROD9860,Stormy,39,Low,96.79,Inflation
ORD004384,PROD4337,Stormy,11,Moderate,112.52,Inflation
ORD002962,PROD6272,Rainy,22,Severe,113.6,Recession
ORD011834,PROD7054,Stormy,33,Severe,91.33,Inflation
ORD006554,PROD5932,Sunny,38,Low,102.06,Stable
ORD013520,PROD4375,Sunny,20,Moderate,108.75,Stable
ORD010342,PROD9082,Cloudy,18,Moderate,103.83,Stable
ORD008966,PROD7997,Sunny,12,Severe,104.05,Inflation
ORD009308,PROD6322,Sunny,39,Severe,110.74,Inflation
ORD003055,PROD9780,Sunny,27,High,103.5,Inflation
ORD009364,PROD7673,Sunny,28,High,114.44,Stable
ORD014303,PROD4380,Rainy,31,Low,98.17,Inflation
ORD002210,PROD9683,Rainy,33,High,115.54,Recession
ORD012589,PROD9824,Rainy,39,Low,117.09,Stable
ORD007538,PROD9476,Rainy,20,Severe,116.45,Inflation
ORD008306,PROD7331,Cloudy,28,High,102.16,Inflation
ORD009483,PROD2951,Stormy,10,Low,93.53,Inflation
ORD007320,PROD5175,Rainy,13,Low,101.42,Recession
ORD011697,PROD8763,Rainy,21,Low,113.14,Recession
ORD009276,PROD8017,Rainy,17,Severe,97.62,Inflation
ORD012340,PROD8731,Stormy,27,Low,107.17,Recession
ORD012466,PROD7133,Cloudy,36,Low,91.11,Stable
ORD009410,PROD9664,Rainy,12,Severe,105.28,Inflation
ORD012437,PROD3593,Sunny,10,Low,103.59,Inflation
ORD001944,PROD3399,Sunny,16,Severe,113.61,Recession
ORD011170,PROD1264,Sunny,18,Severe,99.24,Inflation
ORD014894,PROD7619,Stormy,16,Severe,90.43,Recession
ORD005236,PROD7737,Sunny,14,Severe,105.89,Recession
ORD005585,PROD5440,Sunny,18,Low,107.9,Recession
ORD007663,PROD3569,Sunny,27,Moderate,116.64,Stable
ORD005072,PROD6507,Sunny,39,Low,101.79,Recession
ORD005481,PROD3224,Cloudy,16,Severe,94.19,Inflation
ORD003760,PROD8835,Sunny,27,Severe,117.25,Recession
ORD001783,PROD2739,Cloudy,27,Low,119.18,Stable
ORD013758,PROD2070,Rainy,22,Low,92.48,Recession
ORD011524,PROD6932,Rainy,18,Moderate,118.64,Stable
ORD001475,PROD3626,Rainy,19,Low,96.97,Stable
ORD007561,PROD3406,Cloudy,12,Moderate,105.91,Recession
ORD011836,PROD3509,Rainy,27,Severe,93.69,Inflation
ORD000261,PROD2122,Sunny,37,Severe,114.38,Recession
ORD013691,PROD7590,Cloudy,32,Moderate,107.03,Inflation
ORD005238,PROD8258,Cloudy,14,Low,95.73,Stable
ORD014453,PROD9985,Cloudy,14,Moderate,118.99,Inflation
ORD012674,PROD9812,Stormy,20,Moderate,113.92,Stable
ORD006617,PROD1971,Cloudy,18,Severe,119.74,Recession
ORD013844,PROD8355,Rainy,34,Low,109.68,Inflation
ORD006529,PROD1958,Rainy,32,High,97.07,Recession
ORD012848,PROD6078,Cloudy,20,High,115.77,Inflation
ORD006922,PROD4144,Rainy,35,Moderate,92.29,Stable
ORD002714,PROD9428,Sunny,36,High,114.45,Recession
ORD005398,PROD1803,Sunny,26,Low,113.85,Inflation
ORD005636,PROD8787,Stormy,36,High,94.33,Inflation
ORD010520,PROD8458,Sunny,28,Moderate,90.43,Stable
ORD005556,PROD8649,Cloudy,35,High,101.66,Recession
ORD005467,PROD6307,Stormy,23,Moderate,97.99,Inflation
ORD002764,PROD8529,Stormy,22,High,118.38,Recession
ORD002482,PROD6147,Stormy,15,Severe,100.56,Stable
ORD010875,PROD8111,Sunny,22,Severe,108.13,Recession
ORD001814,PROD4944,Sunny,35,Severe,107.72,Inflation
ORD011117,PROD5846,Rainy,33,Severe,111.73,Stable
ORD013038,PROD7135,Sunny,33,Moderate,102.02,Stable
ORD011583,PROD8723,Stormy,14,High,110.95,Inflation
ORD002225,PROD7179,Sunny,22,High,112.79,Recession
ORD003172,PROD3846,Stormy,12,Low,117.45,Inflation
ORD002573,PROD1370,Stormy,17,Severe,118.88,Inflation
ORD011183,PROD4882,Cloudy,34,Low,106.49,Inflation
ORD002958,PROD3932,Cloudy,14,Low,97.72,Stable
ORD005583,PROD6739,Sunny,35,High,92.45,Inflation
ORD003144,PROD9921,Stormy,37,Moderate,90.75,Inflation
ORD014218,PROD4920,Cloudy,39,Severe,96.36,Inflation
ORD011896,PROD2331,Sunny,19,Moderate,119.43,Inflation
ORD014417,PROD2416,Cloudy,23,Moderate,90.86,Stable
ORD012380,PROD2152,Sunny,22,Low,119.53,Inflation
ORD005156,PROD7367,Sunny,13,Low,109.36,Recession
ORD004159,PROD6182,Sunny,12,Severe,98.43,Stable
ORD000355,PROD7755,Sunny,14,High,108.44,Inflation
ORD003467,PROD5488,Stormy,32,Severe,113.71,Recession
ORD004310,PROD3979,Rainy,33,High,114.44,Stable
ORD014752,PROD5833,Sunny,30,High,117.64,Stable
ORD014743,PROD4143,Rainy,30,Moderate,118.1,Stable
ORD007281,PROD4053,Cloudy,10,High,90.45,Inflation
ORD014200,PROD6629,Cloudy,28,High,107.49,Stable
ORD010952,PROD2194,Rainy,28,High,110.16,Recession
ORD008336,PROD6353,Sunny,20,High,104.27,Inflation
ORD003192,PROD9625,Stormy,30,Severe,108.75,Stable
ORD011411,PROD8100,Rainy,37,High,99.31,Recession
ORD012277,PROD7805,Stormy,28,Low,96.68,Inflation
ORD002096,PROD7806,Rainy,31,Low,115.65,Stable
ORD010396,PROD4971,Rainy,24,High,119.67,Recession
ORD011708,PROD4264,Stormy,26,High,101.22,Inflation
ORD006714,PROD7623,Stormy,17,Moderate,118.77,Stable
ORD003698,PROD2741,Sunny,21,Severe,113.27,Recession
ORD000839,PROD3146,Rainy,27,High,101.04,Stable
ORD000595,PROD7498,Sunny,16,Low,91.81,Inflation
ORD006612,PROD1696,Sunny,24,Moderate,116.09,Inflation
ORD004480,PROD6565,Rainy,24,High,92.57,Stable
ORD006427,PROD4610,Rainy,15,Severe,90.45,Inflation
ORD007543,PROD7580,Rainy,35,High,107.62,Stable
ORD003825,PROD2944,Rainy,13,Low,100.84,Inflation
ORD014458,PROD6752,Cloudy,27,Moderate,92.15,Recession
ORD011779,PROD2281,Sunny,27,Moderate,107.23,Inflation
ORD007273,PROD8298,Cloudy,39,Moderate,97.85,Inflation
ORD014340,PROD5948,Rainy,22,Severe,100.42,Recession
ORD009710,PROD1915,Cloudy,20,High,104.81,Recession
ORD006138,PROD1885,Cloudy,20,High,117.65,Inflation
ORD010626,PROD1871,Rainy,19,Moderate,97.41,Recession
ORD009465,PROD7393,Stormy,36,Low,117.52,Recession
ORD003805,PROD2226,Rainy,27,Moderate,112.33,Stable
ORD012664,PROD7390,Stormy,13,Moderate,110.67,Stable
ORD001994,PROD5742,Stormy,34,Low,95.88,Stable
ORD008621,PROD8712,Sunny,14,Moderate,92.75,Inflation
ORD012293,PROD3926,Stormy,39,Low,118.74,Recession
ORD007072,PROD2457,Stormy,39,Severe,102.35,Inflation
ORD002564,PROD8801,Cloudy,23,Moderate,101.44,Inflation
ORD009569,PROD1222,Sunny,39,High,111.11,Recession
ORD005069,PROD7460,Sunny,29,Moderate,113.85,Stable
ORD009568,PROD2802,Sunny,37,Severe,105.3,Inflation
ORD010202,PROD1377,Rainy,26,Low,91.82,Stable
ORD000026,PROD7924,Stormy,31,Severe,90.37,Stable
ORD009502,PROD7047,Sunny,31,High,107.03,Stable
ORD005827,PROD2827,Sunny,22,Severe,116.51,Stable
ORD002476,PROD8055,Stormy,25,Moderate,98.48,Inflation
ORD003359,PROD9773,Rainy,34,Severe,91.87,Stable
ORD009933,PROD2056,Cloudy,19,High,117.74,Recession
ORD002779,PROD5102,Cloudy,35,Severe,106.26,Inflation
ORD003495,PROD7709,Rainy,22,Moderate,98.13,Recession
ORD012702,PROD4519,Cloudy,16,Moderate,90.77,Stable
ORD011641,PROD9938,Sunny,30,High,102.28,Recession
ORD002473,PROD6399,Rainy,11,High,104.48,Inflation
ORD005164,PROD7237,Rainy,38,Severe,91.7,Stable
ORD009763,PROD9544,Sunny,14,Severe,92.95,Recession
ORD013247,PROD8250,Cloudy,39,Moderate,90.37,Recession
ORD006316,PROD2075,Stormy,32,Low,103.02,Recession
ORD006462,PROD8300,Cloudy,32,Severe,99.68,Stable
ORD003365,PROD7468,Stormy,11,High,118.09,Recession
ORD003228,PROD3911,Rainy,15,Low,108.61,Stable
ORD006937,PROD5551,Cloudy,39,Low,118.9,Inflation
ORD000339,PROD8041,Cloudy,24,Moderate,92.73,Inflation
ORD004917,PROD6285,Rainy,12,Low,112.86,Stable
ORD008170,PROD7131,Cloudy,30,Severe,103.96,Inflation
ORD002688,PROD5877,Rainy,10,High,104.87,Inflation
ORD014761,PROD2920,Rainy,11,High,98.08,Recession
ORD009987,PROD9773,Sunny,32,High,100.94,Stable
ORD006788,PROD8797,Sunny,34,High,98.84,Inflation
